rede;barra;vnom_kv;utm_x;utm_y;rede_id;barra_id;
CAI  0105;B_3205;1.38E+001;-466400271;-235254218;3271;2194;
CAI  0105;B_3204;1.38E+001;-466398207;-235270491;3271;2195;
CAI  0105;B_3203;1.38E+001;-466399797;-235268309;3271;2196;
CAI  0105;B_3202;1.38E+001;-466399933;-235268050;3271;2197;
CAI  0105;B_3201;1.38E+001;-466400412;-235267143;3271;2198;
CAI  0105;B_3200;1.38E+001;-466400658;-235266675;3271;2199;
CAI  0105;B_3199;1.38E+001;-466401526;-235264869;3271;2200;
CAI  0105;B_3198;1.38E+001;-466402586;-235262609;3271;2201;
CAI  0105;B_3197;1.38E+001;-466403646;-235260440;3271;2202;
CAI  0105;B_3196;1.38E+001;-466404408;-235259429;3271;2203;
CAI  0105;B_3195;1.38E+001;-466405720;-235257500;3271;2204;
CAI  0105;B_3194;1.38E+001;-466406537;-235256095;3271;2205;
CAI  0105;B_3193;1.38E+001;-466405724;-235256688;3271;2206;
CAI  0104;Bmi_3242;1.38E+001;-466406549;-235271181;3267;2207;
CAI  0104;Bmi_3241;1.38E+001;-466406536;-235271181;3267;2208;
CAI  0104;Bmi_3234;1.38E+001;-466396600;-235274520;3267;2209;
CAI  0104;Bmi_3228;1.38E+001;-466397637;-235251352;3267;2210;
CAI  0104;Bmi_3223;1.38E+001;-466356388;-235253821;3267;2211;
CAI  0104;Bmi_3218;1.38E+001;-466356394;-235253821;3267;2212;
CAI  0104;Bmi_3217;1.38E+001;-466403997;-235286129;3267;2213;
CAI  0104;Bmi_3215;1.38E+001;-466406416;-235281434;3267;2214;
CAI  0104;Bmi_3213;1.38E+001;-466408534;-235278042;3267;2215;
CAI  0104;Bmi_3209;1.38E+001;-466413770;-235273789;3267;2216;
CAI  0104;B_1411;1.38E+001;-466395844;-235266277;3267;2260;
CAI  0104;B_1410;1.38E+001;-466407209;-235271452;3267;2261;
CAI  0104;B_1409;1.38E+001;-466406584;-235271181;3267;2262;
CAI  0104;B_1408;1.38E+001;-466397236;-235272954;3267;2263;
CAI  0104;B_1407;1.38E+001;-466396603;-235274511;3267;2264;
CAI  0104;B_1406;1.38E+001;-466396608;-235274502;3267;2265;
CAI  0104;B_1405;1.38E+001;-466397029;-235273719;3267;2266;
CAI  0104;B_1404;1.38E+001;-466397605;-235251352;3267;2267;
CAI  0104;B_1403;1.38E+001;-466356378;-235253821;3267;2268;
CAI  0104;B_1402;1.38E+001;-466308994;-235267161;3267;2269;
CAI  0104;B_1401;1.38E+001;-466297382;-235247684;3267;2270;
CAI  0104;B_1400;1.38E+001;-466297386;-235247702;3267;2271;
CAI  0104;B_1399;1.38E+001;-466298054;-235245075;3267;2272;
CAI  0104;B_1398;1.38E+001;-466298342;-235247196;3267;2273;
CAI  0104;B_1397;1.38E+001;-466298361;-235247331;3267;2274;
CAI  0104;B_1396;1.38E+001;-466308362;-235264546;3267;2275;
CAI  0104;B_1395;1.38E+001;-466396830;-235266706;3267;2276;
CAI  0104;B_1394;1.38E+001;-466398971;-235266502;3267;2277;
CAI  0104;B_1393;1.38E+001;-466315328;-235254129;3267;2278;
CAI  0104;B_1392;1.38E+001;-466391584;-235250370;3267;2279;
CAI  0104;B_1391;1.38E+001;-466395634;-235252240;3267;2280;
CAI  0104;B_1390;1.38E+001;-466385523;-235273484;3267;2281;
CAI  0104;B_1389;1.38E+001;-466257607;-235253898;3267;2282;
CAI  0104;B_1388;1.38E+001;-466258555;-235253464;3267;2283;
CAI  0104;B_1387;1.38E+001;-466259651;-235253588;3267;2284;
CAI  0104;B_1386;1.38E+001;-466259648;-235253568;3267;2285;
CAI  0104;B_1385;1.38E+001;-466258593;-235253795;3267;2286;
CAI  0104;B_1384;1.38E+001;-466278637;-235252144;3267;2287;
CAI  0104;B_1383;1.38E+001;-466273061;-235252654;3267;2288;
CAI  0104;B_1382;1.38E+001;-466269445;-235253233;3267;2289;
CAI  0104;B_1381;1.38E+001;-466264941;-235253371;3267;2290;
CAI  0104;B_1380;1.38E+001;-466260733;-235253595;3267;2291;
CAI  0104;B_1379;1.38E+001;-466259663;-235253669;3267;2292;
CAI  0104;B_1378;1.38E+001;-466266713;-235253361;3267;2293;
CAI  0104;B_1377;1.38E+001;-466266809;-235253444;3267;2294;
CAI  0104;B_1376;1.38E+001;-466275811;-235252452;3267;2295;
CAI  0104;B_1375;1.38E+001;-466275905;-235252542;3267;2296;
CAI  0104;B_1374;1.38E+001;-466284703;-235251629;3267;2297;
CAI  0104;B_1373;1.38E+001;-466284680;-235251631;3267;2298;
CAI  0104;B_1372;1.38E+001;-466282257;-235251835;3267;2299;
CAI  0104;B_1371;1.38E+001;-466281000;-235252029;3267;2300;
CAI  0104;B_1370;1.38E+001;-466280998;-235252009;3267;2301;
CAI  0104;B_1369;1.38E+001;-466280991;-235251939;3267;2302;
CAI  0104;B_1325;1.38E+001;-466312776;-235251254;3267;2346;
CAI  0104;B_1324;1.38E+001;-466312924;-235252959;3267;2347;
CAI  0104;B_1323;1.38E+001;-466313049;-235255125;3267;2348;
CAI  0104;B_1322;1.38E+001;-466313159;-235256117;3267;2349;
CAI  0104;B_1321;1.38E+001;-466313558;-235259073;3267;2350;
CAI  0104;B_1320;1.38E+001;-466313908;-235261096;3267;2351;
CAI  0104;B_1319;1.38E+001;-466313905;-235261075;3267;2352;
CAI  0104;B_1318;1.38E+001;-466314093;-235262613;3267;2353;
CAI  0104;B_1317;1.38E+001;-466314070;-235262474;3267;2354;
CAI  0104;B_1316;1.38E+001;-466314048;-235263079;3267;2355;
CAI  0104;B_1315;1.38E+001;-466314176;-235263104;3267;2356;
CAI  0104;B_1314;1.38E+001;-466313559;-235259093;3267;2357;
CAI  0104;B_1313;1.38E+001;-466313904;-235261063;3267;2358;
CAI  0104;B_1312;1.38E+001;-466314153;-235259514;3267;2359;
CAI  0104;B_1311;1.38E+001;-466314651;-235265944;3267;2360;
CAI  0104;B_1310;1.38E+001;-466314383;-235264006;3267;2361;
CAI  0104;B_1309;1.38E+001;-466315180;-235253815;3267;2362;
CAI  0104;B_1308;1.38E+001;-466314786;-235253029;3267;2363;
CAI  0104;B_1307;1.38E+001;-466320134;-235257863;3267;2364;
CAI  0104;B_1306;1.38E+001;-466318475;-235258331;3267;2365;
CAI  0104;B_1305;1.38E+001;-466317792;-235258519;3267;2366;
CAI  0104;B_1304;1.38E+001;-466316718;-235258800;3267;2367;
CAI  0104;B_1303;1.38E+001;-466316133;-235258988;3267;2368;
CAI  0104;B_1302;1.38E+001;-466315611;-235259113;3267;2369;
CAI  0104;B_1301;1.38E+001;-466315204;-235259231;3267;2370;
CAI  0104;B_1300;1.38E+001;-466320621;-235257677;3267;2371;
CAI  0104;B_1299;1.38E+001;-466321137;-235251075;3267;2372;
CAI  0104;B_1298;1.38E+001;-466321226;-235251156;3267;2373;
CAI  0104;B_1297;1.38E+001;-466325501;-235256258;3267;2374;
CAI  0104;B_1296;1.38E+001;-466322172;-235257242;3267;2375;
CAI  0104;B_1295;1.38E+001;-466321409;-235257450;3267;2376;
CAI  0104;B_1294;1.38E+001;-466323178;-235250594;3267;2377;
CAI  0104;B_1293;1.38E+001;-466323751;-235256647;3267;2378;
CAI  0104;B_1292;1.38E+001;-466323842;-235256727;3267;2379;
CAI  0104;B_1291;1.38E+001;-466323871;-235249611;3267;2380;
CAI  0104;B_1290;1.38E+001;-466324050;-235249772;3267;2381;
CAI  0104;B_1289;1.38E+001;-466328830;-235256314;3267;2382;
CAI  0104;B_1288;1.38E+001;-466328742;-235256233;3267;2383;
CAI  0104;B_1287;1.38E+001;-466327940;-235255510;3267;2384;
CAI  0104;B_1286;1.38E+001;-466329404;-235255134;3267;2385;
CAI  0104;B_1285;1.38E+001;-466332193;-235255497;3267;2386;
CAI  0104;B_1284;1.38E+001;-466332138;-235255259;3267;2387;
CAI  0104;B_1283;1.38E+001;-466335943;-235253259;3267;2388;
CAI  0104;B_1239;1.38E+001;-466345500;-235249908;3267;2432;
CAI  0104;B_1238;1.38E+001;-466346268;-235250172;3267;2433;
CAI  0104;B_1237;1.38E+001;-466352319;-235254893;3267;2434;
CAI  0104;B_1236;1.38E+001;-466349879;-235255550;3267;2435;
CAI  0104;B_1235;1.38E+001;-466348023;-235255931;3267;2436;
CAI  0104;B_1234;1.38E+001;-466346361;-235256220;3267;2437;
CAI  0104;B_1233;1.38E+001;-466346855;-235258074;3267;2438;
CAI  0104;B_1232;1.38E+001;-466346968;-235257995;3267;2439;
CAI  0104;B_1231;1.38E+001;-466346971;-235258020;3267;2440;
CAI  0104;B_1230;1.38E+001;-466346701;-235260009;3267;2441;
CAI  0104;B_1229;1.38E+001;-466347279;-235259190;3267;2442;
CAI  0104;B_1228;1.38E+001;-466355051;-235254142;3267;2443;
CAI  0104;B_1227;1.38E+001;-466352349;-235254885;3267;2444;
CAI  0104;B_1226;1.38E+001;-466352329;-235254890;3267;2445;
CAI  0104;B_1225;1.38E+001;-466356409;-235253814;3267;2446;
CAI  0104;B_1224;1.38E+001;-466358482;-235246429;3267;2447;
CAI  0104;B_1223;1.38E+001;-466358462;-235246438;3267;2448;
CAI  0104;B_1222;1.38E+001;-466355468;-235247374;3267;2449;
CAI  0104;B_1221;1.38E+001;-466355557;-235247454;3267;2450;
CAI  0104;B_1220;1.38E+001;-466357697;-235253400;3267;2451;
CAI  0104;B_1219;1.38E+001;-466357786;-235253481;3267;2452;
CAI  0104;B_1218;1.38E+001;-466363545;-235251975;3267;2453;
CAI  0104;B_1217;1.38E+001;-466362276;-235252350;3267;2454;
CAI  0104;B_1216;1.38E+001;-466362270;-235252352;3267;2455;
CAI  0104;B_1215;1.38E+001;-466360320;-235252888;3267;2456;
CAI  0104;B_1214;1.38E+001;-466360226;-235252914;3267;2457;
CAI  0104;B_1213;1.38E+001;-466360513;-235253106;3267;2458;
CAI  0104;B_1212;1.38E+001;-466361040;-235256244;3267;2459;
CAI  0104;B_1211;1.38E+001;-466360837;-235254713;3267;2460;
CAI  0104;B_1210;1.38E+001;-466361709;-235261761;3267;2461;
CAI  0104;B_1209;1.38E+001;-466361497;-235260050;3267;2462;
CAI  0104;B_1208;1.38E+001;-466361128;-235256990;3267;2463;
CAI  0104;B_1207;1.38E+001;-466362954;-235262641;3267;2464;
CAI  0104;B_1206;1.38E+001;-466361954;-235263727;3267;2465;
CAI  0104;B_1205;1.38E+001;-466363242;-235270391;3267;2466;
CAI  0104;B_1204;1.38E+001;-466362538;-235267171;3267;2467;
CAI  0104;B_1203;1.38E+001;-466362321;-235266190;3267;2468;
CAI  0104;B_1202;1.38E+001;-466365101;-235250343;3267;2469;
CAI  0104;B_1201;1.38E+001;-466368829;-235250625;3267;2470;
CAI  0104;B_1200;1.38E+001;-466368809;-235250629;3267;2471;
CAI  0104;B_1199;1.38E+001;-466365191;-235250423;3267;2472;
CAI  0104;B_1198;1.38E+001;-466366083;-235251296;3267;2473;
CAI  0104;B_1197;1.38E+001;-466370676;-235250546;3267;2474;
CAI  0104;B_1153;1.38E+001;-466383255;-235262804;3267;2518;
CAI  0104;B_1152;1.38E+001;-466388087;-235248738;3267;2519;
CAI  0104;B_1151;1.38E+001;-466385230;-235247413;3267;2520;
CAI  0104;B_1150;1.38E+001;-466384048;-235246884;3267;2521;
CAI  0104;B_1149;1.38E+001;-466385084;-235259335;3267;2522;
CAI  0104;B_1148;1.38E+001;-466383266;-235262785;3267;2523;
CAI  0104;B_1147;1.38E+001;-466384030;-235261331;3267;2524;
CAI  0104;B_1146;1.38E+001;-466386275;-235260586;3267;2525;
CAI  0104;B_1145;1.38E+001;-466384699;-235259881;3267;2526;
CAI  0104;B_1144;1.38E+001;-466385607;-235258386;3267;2527;
CAI  0104;B_1143;1.38E+001;-466385597;-235258404;3267;2528;
CAI  0104;B_1142;1.38E+001;-466385711;-235270054;3267;2529;
CAI  0104;B_1141;1.38E+001;-466386595;-235261947;3267;2530;
CAI  0104;B_1140;1.38E+001;-466386805;-235270975;3267;2531;
CAI  0104;B_1139;1.38E+001;-466386709;-235256006;3267;2532;
CAI  0104;B_1138;1.38E+001;-466386805;-235256066;3267;2533;
CAI  0104;B_1137;1.38E+001;-466386842;-235256087;3267;2534;
CAI  0104;B_1136;1.38E+001;-466385930;-235270183;3267;2535;
CAI  0104;B_1135;1.38E+001;-466385562;-235273398;3267;2536;
CAI  0104;B_1134;1.38E+001;-466385934;-235272691;3267;2537;
CAI  0104;B_1133;1.38E+001;-466386894;-235271054;3267;2538;
CAI  0104;B_1132;1.38E+001;-466386684;-235262027;3267;2539;
CAI  0104;B_1131;1.38E+001;-466387555;-235261204;3267;2540;
CAI  0104;B_1130;1.38E+001;-466387542;-235267265;3267;2541;
CAI  0104;B_1129;1.38E+001;-466387666;-235254400;3267;2542;
CAI  0104;B_1128;1.38E+001;-466387632;-235267345;3267;2543;
CAI  0104;B_1127;1.38E+001;-466387468;-235269965;3267;2544;
CAI  0104;B_1126;1.38E+001;-466388625;-235267704;3267;2545;
CAI  0104;B_1125;1.38E+001;-466389101;-235251617;3267;2546;
CAI  0104;B_1124;1.38E+001;-466388348;-235252454;3267;2547;
CAI  0104;B_1123;1.38E+001;-466388526;-235252616;3267;2548;
CAI  0104;B_1122;1.38E+001;-466388550;-235252637;3267;2549;
CAI  0104;B_1121;1.38E+001;-466390313;-235262531;3267;2550;
CAI  0104;B_1120;1.38E+001;-466388737;-235261734;3267;2551;
CAI  0104;B_1119;1.38E+001;-466388043;-235268966;3267;2552;
CAI  0104;B_1118;1.38E+001;-466388713;-235267785;3267;2553;
CAI  0104;B_1117;1.38E+001;-466389000;-235267150;3267;2554;
CAI  0104;B_1116;1.38E+001;-466389757;-235265895;3267;2555;
CAI  0104;B_1115;1.38E+001;-466391567;-235250361;3267;2556;
CAI  0104;B_1114;1.38E+001;-466389761;-235249533;3267;2557;
CAI  0104;B_1113;1.38E+001;-466391491;-235262699;3267;2558;
CAI  0104;B_1112;1.38E+001;-466389768;-235265877;3267;2559;
CAI  0104;B_1111;1.38E+001;-466389837;-235265756;3267;2560;
CAI  0104;B_1067;1.38E+001;-466404003;-235260761;3267;2604;
CAI  0104;B_1066;1.38E+001;-466404586;-235259590;3267;2605;
CAI  0104;B_1065;1.38E+001;-466405678;-235256834;3267;2606;
CAI  0104;B_1064;1.38E+001;-466407549;-235254493;3267;2607;
CAI  0104;B_1063;1.38E+001;-466406687;-235256037;3267;2608;
CAI  0104;B_1062;1.38E+001;-466404675;-235259670;3267;2609;
CAI  0104;B_1061;1.38E+001;-466405824;-235257581;3267;2610;
CAI  0104;B_1060;1.38E+001;-466406087;-235257034;3267;2611;
CAI  0104;B_1059;1.38E+001;-466407617;-235270660;3267;2612;
CAI  0104;B_1058;1.38E+001;-466406428;-235270110;3267;2613;
CAI  0104;B_1057;1.38E+001;-466410053;-235258981;3267;2614;
CAI  0104;B_1056;1.38E+001;-466407688;-235257831;3267;2615;
CAI  0104;B_1055;1.38E+001;-466410409;-235271981;3267;2616;
CAI  0104;B_1054;1.38E+001;-466408336;-235271000;3267;2617;
CAI  0104;B_1053;1.38E+001;-466408661;-235272091;3267;2618;
CAI  0104;B_1052;1.38E+001;-466408528;-235272029;3267;2619;
CAI  0104;B_1051;1.38E+001;-466403687;-235269813;3267;2620;
CAI  0104;B_1050;1.38E+001;-466405017;-235270484;3267;2621;
CAI  0104;B_1049;1.38E+001;-466405216;-235270585;3267;2622;
CAI  0104;B_1048;1.38E+001;-466405734;-235270810;3267;2623;
CAI  0104;B_1047;1.38E+001;-466406026;-235270938;3267;2624;
CAI  0104;B_1046;1.38E+001;-466406511;-235271149;3267;2625;
CAI  0104;B_1045;1.38E+001;-466408225;-235252959;3267;2626;
CAI  0104;B_1044;1.38E+001;-466408313;-235253040;3267;2627;
CAI  0104;B_1043;1.38E+001;-466409830;-235272710;3267;2628;
CAI  0104;B_1042;1.38E+001;-466409392;-235272363;3267;2629;
CAI  0104;B_1041;1.38E+001;-466409371;-235272363;3267;2630;
CAI  0104;B_1040;1.38E+001;-466409259;-235272366;3267;2631;
CAI  0104;B_1039;1.38E+001;-466411541;-235259697;3267;2632;
CAI  0104;B_1038;1.38E+001;-466411630;-235259777;3267;2633;
CAI  0104;B_1037;1.38E+001;-466414095;-235261106;3267;2634;
CAI  0104;B_1036;1.38E+001;-466414205;-235253438;3267;2635;
CAI  0104;B_1035;1.38E+001;-466414250;-235257050;3267;2636;
CAI  0104;B_1034;1.38E+001;-466414280;-235252345;3267;2637;
CAI  0104;B_1033;1.38E+001;-466414294;-235253518;3267;2638;
CAI  0104;B_1032;1.38E+001;-466414319;-235255504;3267;2639;
CAI  0104;B_1031;1.38E+001;-466414338;-235257129;3267;2640;
CAI  0104;B_1030;1.38E+001;-466414359;-235258825;3267;2641;
CAI  0104;B_1029;1.38E+001;-466414359;-235258846;3267;2642;
CAI  0104;B_1028;1.38E+001;-466415766;-235261629;3267;2643;
CAI  0104;B_1027;1.38E+001;-466414388;-235261193;3267;2644;
CAI  0103;B_1454;1.38E+001;-466229807;-235246898;3270;2645;
CAI  0103;B_1453;1.38E+001;-466232576;-235255390;3270;2646;
CAI  0103;B_1408;1.38E+001;-466297284;-235294104;3270;2690;
CAI  0103;B_1407;1.38E+001;-466295122;-235294729;3270;2691;
CAI  0103;B_1406;1.38E+001;-466295108;-235294734;3270;2692;
CAI  0103;B_1405;1.38E+001;-466305288;-235291768;3270;2693;
CAI  0103;B_1404;1.38E+001;-466307561;-235291099;3270;2694;
CAI  0103;B_1403;1.38E+001;-466307595;-235291089;3270;2695;
CAI  0103;B_1402;1.38E+001;-466309546;-235290558;3270;2696;
CAI  0103;B_1401;1.38E+001;-466257178;-235267160;3270;2697;
CAI  0103;B_1400;1.38E+001;-466257178;-235267163;3270;2698;
CAI  0103;B_1399;1.38E+001;-466255229;-235266070;3270;2699;
CAI  0103;B_1398;1.38E+001;-466257170;-235266204;3270;2700;
CAI  0103;B_1396;1.38E+001;-466241070;-235259050;3270;2702;
CAI  0103;B_1395;1.38E+001;-466241220;-235259800;3270;2703;
CAI  0103;B_1394;1.38E+001;-466241969;-235260024;3270;2704;
CAI  0103;B_1393;1.38E+001;-466254965;-235262275;3270;2705;
CAI  0103;B_1392;1.38E+001;-466256898;-235260441;3270;2706;
CAI  0103;B_1391;1.38E+001;-466257024;-235262677;3270;2707;
CAI  0103;B_1390;1.38E+001;-466257038;-235263937;3270;2708;
CAI  0103;B_1389;1.38E+001;-466257038;-235264006;3270;2709;
CAI  0103;B_1388;1.38E+001;-466257486;-235264529;3270;2710;
CAI  0103;B_1387;1.38E+001;-466259347;-235265356;3270;2711;
CAI  0103;B_1386;1.38E+001;-466252588;-235262442;3270;2712;
CAI  0103;B_1384;1.38E+001;-466311786;-235289910;3270;2713;
CAI  0103;B_1383;1.38E+001;-466309740;-235290504;3270;2714;
CAI  0103;B_1382;1.38E+001;-466309725;-235290508;3270;2715;
