
SYMMETRICAL COMPONENT PHASE-PHASE VOLTAGES BY BUS (for 3-phase buses)

Bus   Mag:   V1 (kV)    p.u.     V2 (kV)   %V2/V1    V0 (kV)    %V0/V1

2497      13,1          0   0,003631    0,02772 2,096E-015  1,6E-014
2501      13,1          0   0,003634    0,02774 2,046E-015 1,562E-014
2519      13,1          0   0,003663    0,02796 1,655E-015 1,264E-014
2154     13,03          0   0,008448    0,06485 1,592E-015 1,222E-014
2161     13,03          0   0,008448    0,06485 1,137E-015 8,728E-015
232      12,98          0   0,006938    0,05347 1,137E-015 8,761E-015
1387     12,85          0     0,0118    0,09181 1,875E-015 1,459E-014
1139     12,85          0    0,01179    0,09181 1,819E-015 1,416E-014
3147     12,99          0     0,0044    0,03388 2,096E-015 1,614E-014
2723     13,07          0   0,005019     0,0384 2,046E-015 1,566E-014
2500      13,1          0   0,003634    0,02774 2,096E-015  1,6E-014
2512      13,1          0   0,003645    0,02783 2,239E-015 1,71E-014
2557      13,1          0   0,003669    0,02801 2,096E-015  1,6E-014
231      12,98          0   0,006937    0,05346 1,592E-015 1,227E-014
114      12,98          0   0,006938    0,05347 1,017E-015 7,836E-015
738      12,87          0   0,006886    0,05349 1,819E-015 1,413E-014
1388     12,85          0     0,0118    0,09183 1,875E-015 1,46E-014
3148     12,99          0   0,004405    0,03392 1,592E-015 1,226E-014
2722     13,07          0   0,005019     0,0384 2,046E-015 1,566E-014
2719     13,07          0    0,00502    0,03841 1,655E-015 1,266E-014
2496      13,1          0   0,003634    0,02774 1,592E-015 1,215E-014
2511      13,1          0   0,003646    0,02784 1,224E-015 9,348E-015
2499      13,1          0   0,003648    0,02785 1,819E-015 1,389E-014
2556      13,1          0   0,003676    0,02806 1,592E-015 1,215E-014
2157     13,03          0   0,008448    0,06485 2,046E-015 1,571E-014
2159     13,03          0   0,008448    0,06485 1,819E-015 1,396E-014
242      12,98          0   0,006936    0,05345 1,819E-015 1,402E-014
744      12,87          0   0,006882    0,05346 1,224E-015 9,512E-015
1393     12,85          0     0,0118    0,09183 1,819E-015 1,416E-014
1144     12,85          0     0,0118    0,09183 1,592E-015 1,239E-014
3149     12,98          0   0,004407    0,03394 2,096E-015 1,614E-014
2718     13,07          0   0,005021    0,03841 1,819E-015 1,392E-014
2510      13,1          0   0,003647    0,02784 1,364E-015 1,042E-014
2526      13,1          0   0,003648    0,02786 2,096E-015 1,601E-014
2279      13,1          0   0,003676    0,02806 1,592E-015 1,215E-014
2164     13,03          0   0,008448    0,06485 1,655E-015 1,271E-014
2158     13,03          0   0,008448    0,06485 1,655E-015 1,271E-014
241      12,98          0   0,006934    0,05344 1,137E-015 8,762E-015
240      12,98          0   0,006937    0,05346 1,137E-015 8,761E-015
238      12,98          0   0,006936    0,05345 1,655E-015 1,276E-014
746      12,87          0    0,00688    0,05345 9,095E-016 7,066E-015
745      12,87          0   0,006882    0,05346 1,819E-015 1,413E-014
613      12,87          0   0,006882    0,05346 1,833E-015 1,424E-014
1392     12,85          0     0,0118    0,09183 1,655E-015 1,289E-014
1146     12,85          0     0,0118    0,09183 1,819E-015 1,416E-014
3150     12,98          0   0,004411    0,03397 2,274E-015 1,751E-014
2717     13,07          0   0,005024    0,03844 2,239E-015 1,713E-014
2492      13,1          0   0,003634    0,02774 2,096E-015  1,6E-014
2525      13,1          0    0,00365    0,02787 1,224E-015 9,349E-015
2524      13,1          0   0,003648    0,02786 1,592E-015 1,215E-014
2522      13,1          0   0,003648    0,02786 1,819E-015 1,389E-014
2570      13,1          0   0,003684    0,02812 1,875E-015 1,431E-014
2167     13,03          0   0,008448    0,06485 2,096E-015 1,609E-014
2163     13,03          0   0,008448    0,06485 2,096E-015 1,609E-014
2180     13,03          0   0,008448    0,06485 1,592E-015 1,222E-014
245      12,98          0    0,00693    0,05341 1,819E-015 1,402E-014
115      12,98          0    0,00694    0,05348 1,137E-015 8,761E-015
239      12,98          0   0,006936    0,05345 1,655E-015 1,276E-014
761      12,87          0   0,006877    0,05343 2,046E-015 1,59E-014
752      12,87          0   0,006882    0,05346 2,096E-015 1,629E-014
611      12,87          0   0,006882    0,05346 1,592E-015 1,236E-014
1391     12,85          0     0,0118    0,09184 1,224E-015 9,532E-015
1122     12,84          0     0,0118    0,09191 1,224E-015 9,534E-015
3151     12,98          0   0,004417    0,03402 1,875E-015 1,444E-014
2680     13,07          0   0,005026    0,03845 1,655E-015 1,266E-014
2490      13,1          0   0,003634    0,02774 1,137E-015 8,679E-015
2540      13,1          0   0,003651    0,02788 1,137E-015 8,681E-015
2523      13,1          0   0,003648    0,02786 1,592E-015 1,215E-014
2528      13,1          0   0,003648    0,02786 1,438E-015 1,098E-014
2569      13,1          0   0,003684    0,02812 1,655E-015 1,264E-014
2280      13,1          0   0,003692    0,02819 2,046E-015 1,562E-014
2166     13,03          0   0,008448    0,06485 1,875E-015 1,439E-014
1993     13,03          0   0,008448    0,06485 1,592E-015 1,222E-014
2162     13,03          0   0,008448    0,06485 1,819E-015 1,396E-014
2179     13,03          0   0,008448    0,06485 2,046E-015 1,571E-014
2182     13,03          0   0,008448    0,06485 2,046E-015 1,571E-014
237      12,98          0   0,006936    0,05345 1,224E-015 9,436E-015
236      12,98          0   0,006936    0,05345 1,592E-015 1,227E-014
764      12,87          0   0,006872     0,0534 1,456E-015 1,131E-014
757      12,87          0   0,006877    0,05343 1,655E-015 1,286E-014
751      12,87          0   0,006882    0,05346 2,046E-015 1,59E-014
750      12,87          0   0,006882    0,05346 1,833E-015 1,424E-014
612      12,87          0   0,006882    0,05346 2,096E-015 1,628E-014
1390     12,85          0     0,0118    0,09185 1,224E-015 9,532E-015
1123     12,85          0     0,0118    0,09183 2,046E-015 1,593E-014
1130     12,83          0    0,01182    0,09215 1,592E-015 1,24E-014
3152     12,98          0   0,004416    0,03402 1,875E-015 1,444E-014
2675     13,07          0   0,005026    0,03845 2,096E-015 1,604E-014
2488      13,1          0   0,003634    0,02774 1,137E-015 8,679E-015
2551      13,1          0   0,003651    0,02788 2,046E-015 1,563E-014
2539      13,1          0   0,003654     0,0279 1,137E-015 8,681E-015
2579      13,1          0   0,003697    0,02822 1,224E-015 9,348E-015
2165     13,03          0   0,008448    0,06485 2,542E-015 1,952E-014
1994     13,03          0   0,008448    0,06485 1,655E-015 1,271E-014
2153     13,03          0   0,008448    0,06485 1,64E-015 1,259E-014
2145     13,03          0   0,008448    0,06485 1,364E-015 1,047E-014
2181     13,03          0   0,008448    0,06485 2,096E-015 1,609E-014
243      12,97          0   0,006925    0,05338 1,592E-015 1,227E-014
259      12,98          0   0,006944    0,05352 1,137E-015 8,761E-015
235      12,98          0   0,006936    0,05345 1,875E-015 1,445E-014
763      12,87          0   0,006872     0,0534 1,875E-015 1,457E-014
760      12,87          0   0,006866    0,05336 2,096E-015 1,629E-014
756      12,87          0   0,006882    0,05346 1,137E-015 8,832E-015
1389     12,85          0     0,0118    0,09186 1,655E-015 1,289E-014
1126     12,85          0     0,0118    0,09183 1,592E-015 1,239E-014
1129     12,83          0    0,01183    0,09216 2,096E-015 1,634E-014
3153     12,98          0   0,004416    0,03402 1,655E-015 1,275E-014
2674     13,07          0   0,005026    0,03846 1,875E-015 1,435E-014
2487      13,1          0   0,003634    0,02774 1,875E-015 1,431E-014
2550      13,1          0   0,003651    0,02788 1,592E-015 1,215E-014
2530     7,558          0          0          0         0         0
2517      13,1          0   0,003648    0,02786 2,239E-015 1,71E-014
2534      13,1          0   0,003648    0,02786 2,542E-015 1,941E-014
2578      13,1          0   0,003699    0,02824 1,224E-015 9,348E-015
2585      13,1          0   0,003697    0,02822 2,046E-015 1,562E-014
2267      13,1          0   0,003697    0,02822 2,096E-015  1,6E-014
2152     13,03          0   0,008448    0,06485 1,224E-015  9,4E-015
246      12,97          0   0,006922    0,05335 2,046E-015 1,577E-014
265      12,98          0   0,006948    0,05355 1,655E-015 1,276E-014
759      12,87          0   0,006862    0,05333 1,224E-015 9,516E-015
755      12,87          0   0,006882    0,05346 1,224E-015 9,512E-015
749      12,87          0   0,006882    0,05346 1,875E-015 1,457E-014
1382     12,85          0     0,0118    0,09186 1,224E-015 9,532E-015
1125     12,85          0     0,0118    0,09183 1,655E-015 1,289E-014
1128     12,83          0    0,01183    0,09217 1,592E-015 1,24E-014
3154     12,98          0   0,004415    0,03401 1,819E-015 1,401E-014
2692     13,07          0   0,005032     0,0385 1,655E-015 1,266E-014
2562      13,1          0   0,003651    0,02788 2,542E-015 1,941E-014
2516      13,1          0   0,003648    0,02786 1,655E-015 1,264E-014
2513      13,1          0   0,003648    0,02786 2,046E-015 1,562E-014
2533      13,1          0   0,003648    0,02786 1,655E-015 1,264E-014
2542      13,1          0   0,003648    0,02786 2,096E-015 1,601E-014
2577      13,1          0   0,003704    0,02828 1,438E-015 1,098E-014
1996     13,03          0   0,008448    0,06485 1,833E-015 1,407E-014
2151     13,03          0   0,008448    0,06485 1,819E-015 1,396E-014
248      12,97          0    0,00692    0,05334 1,592E-015 1,227E-014
264      7,488          0          0          0         0         0
273      12,98          0   0,006951    0,05357 1,592E-015 1,227E-014
758      12,87          0   0,006859    0,05331 2,239E-015 1,741E-014
748      12,87          0   0,006882    0,05346 2,319E-015 1,801E-014
1124     12,85          0     0,0118    0,09183 2,046E-015 1,593E-014
1127     12,83          0    0,01183    0,09218 1,875E-015 1,461E-014
3161     12,98          0   0,004414    0,03401 2,046E-015 1,577E-014
2691     13,07          0   0,005033     0,0385 1,819E-015 1,392E-014
2561      13,1          0   0,003651    0,02788 1,224E-015 9,35E-015
2566      13,1          0   0,003651    0,02788 1,224E-015 9,35E-015
2558      13,1          0   0,003651    0,02788 1,819E-015 1,389E-014
2515      13,1          0   0,003648    0,02786 1,819E-015 1,389E-014
2532      13,1          0   0,003648    0,02786 1,364E-015 1,042E-014
2549      13,1          0   0,003648    0,02786 1,456E-015 1,112E-014
2576      13,1          0   0,003707     0,0283 1,224E-015 9,348E-015
2572      13,1          0   0,003704    0,02828 2,096E-015  1,6E-014
2589      13,1          0   0,003694     0,0282 1,592E-015 1,215E-014
2178     13,03          0   0,008448    0,06485 1,438E-015 1,104E-014
2150     13,03          0   0,008448    0,06486 2,096E-015 1,609E-014
247      12,97          0    0,00692    0,05334 1,819E-015 1,402E-014
252      12,97          0   0,006915     0,0533 2,034E-015 1,568E-014
272      12,98          0   0,006956    0,05361 1,224E-015 9,436E-015
607      12,87          0   0,006858    0,05331 1,224E-015 9,517E-015
747      12,87          0   0,006882    0,05346 1,875E-015 1,457E-014
1368     12,85          0     0,0118    0,09186 1,456E-015 1,133E-014
1147     12,85          0     0,0118    0,09183 1,364E-015 1,062E-014
1149     12,83          0    0,01183    0,09219 1,438E-015 1,121E-014
3160     12,98          0   0,004414    0,03401 2,046E-015 1,577E-014
3155     12,98          0   0,004414    0,03401 2,096E-015 1,615E-014
2690     13,07          0   0,005037    0,03854 2,046E-015 1,566E-014
2560      13,1          0   0,003651    0,02788 1,137E-015 8,681E-015
2565      13,1          0   0,003651    0,02788 1,875E-015 1,432E-014
2567      13,1          0   0,003651    0,02788 2,046E-015 1,563E-014
2514      13,1          0   0,003648    0,02786 1,364E-015 1,042E-014
2507      13,1          0   0,003648    0,02786 1,592E-015 1,215E-014
2548      13,1          0   0,003648    0,02786 1,224E-015 9,349E-015
2546      13,1          0   0,003648    0,02786 2,046E-015 1,562E-014
2575      13,1          0   0,003715    0,02836 1,137E-015 8,679E-015
2588      13,1          0   0,003694     0,0282 2,096E-015  1,6E-014
2595      13,1          0   0,003696    0,02821 1,592E-015 1,215E-014
2177     13,03          0   0,008448    0,06485 2,239E-015 1,719E-014
2149     13,03          0   0,008448    0,06486 2,239E-015 1,719E-014
251      12,97          0   0,006914    0,05329 1,592E-015 1,227E-014
257      12,97          0   0,006912    0,05328 1,819E-015 1,402E-014
297      12,98          0   0,006959    0,05363 1,655E-015 1,276E-014
785      12,86          0   0,006857     0,0533 1,364E-015 1,06E-014
604      12,87          0   0,006857    0,05329 1,592E-015 1,237E-014
606      12,87          0   0,006858    0,05331 1,655E-015 1,287E-014
1369     12,84          0     0,0118    0,09188 1,655E-015 1,289E-014
3156     12,98          0   0,004412      0,034 2,046E-015 1,577E-014
2689     13,07          0   0,005038    0,03854 1,655E-015 1,266E-014
2564      13,1          0   0,003651    0,02788 1,364E-015 1,042E-014
2547      13,1          0   0,003648    0,02786 2,046E-015 1,562E-014
2574      13,1          0   0,003715    0,02836 1,224E-015 9,348E-015
2571     7,559          0          0          0         0         0
2594      13,1          0   0,003696    0,02821 1,137E-015 8,68E-015
2593     7,558          0          0          0         0         0
2176     13,03          0   0,008448    0,06485 1,819E-015 1,396E-014
2148     13,03          0   0,008448    0,06486 2,274E-015 1,746E-014
250      12,97          0   0,006913    0,05329 1,819E-015 1,402E-014
256      12,97          0    0,00691    0,05327 2,046E-015 1,577E-014
303      12,98          0   0,006961    0,05365 2,046E-015 1,577E-014
787      12,86          0   0,006856     0,0533 1,875E-015 1,458E-014
778      12,87          0   0,006854    0,05328 1,819E-015 1,414E-014
784      12,87          0   0,006858    0,05331 2,274E-015 1,767E-014
1370     12,84          0     0,0118    0,09189 1,655E-015 1,289E-014
1403     12,83          0    0,01183    0,09219 1,655E-015 1,29E-014
3157     12,97          0   0,004409    0,03399 1,875E-015 1,445E-014
2688     13,07          0   0,005044    0,03859 2,542E-015 1,945E-014
2555      13,1          0   0,003651    0,02788 1,592E-015 1,215E-014
2563      13,1          0   0,003651    0,02788 1,364E-015 1,042E-014
2573      13,1          0   0,003715    0,02836 1,592E-015 1,215E-014
2606      13,1          0   0,003696    0,02822 2,096E-015 1,601E-014
2175     13,03          0   0,008448    0,06485 1,655E-015 1,271E-014
2147     13,03          0   0,008448    0,06486 1,438E-015 1,104E-014
249      12,97          0   0,006912    0,05329 1,875E-015 1,445E-014
302      12,98          0   0,006961    0,05365 1,875E-015 1,445E-014
309      12,98          0   0,006961    0,05365 1,875E-015 1,445E-014
791      12,86          0   0,006855     0,0533 2,319E-015 1,803E-014
786      7,422          0          0          0         0         0
777      7,423          0          0          0         0         0
773      12,87          0   0,006854    0,05328 1,819E-015 1,414E-014
783      12,87          0   0,006858    0,05331 2,046E-015 1,591E-014
605      12,87          0   0,006858    0,05331 2,274E-015 1,767E-014
1354     12,84          0     0,0118    0,09191 1,017E-015 7,917E-015
1402     12,83          0    0,01183     0,0922 1,875E-015 1,461E-014
1399     12,83          0    0,01183    0,09219 1,875E-015 1,461E-014
3158     12,97          0   0,004407    0,03398 1,224E-015 9,442E-015
2687     13,07          0   0,005045     0,0386 1,364E-015 1,044E-014
2554      13,1          0   0,003651    0,02788 2,046E-015 1,563E-014
2277      13,1          0   0,003651    0,02788 2,096E-015 1,601E-014
2568      13,1          0   0,003715    0,02836 1,364E-015 1,041E-014
2611      13,1          0   0,003696    0,02822 2,319E-015 1,77E-014
2174     13,03          0   0,008448    0,06485 1,592E-015 1,222E-014
2146     13,03          0   0,008448    0,06486 2,034E-015 1,561E-014
2127     13,03          0   0,008448    0,06486 2,239E-015 1,719E-014
253      12,97          0    0,00691    0,05327 1,438E-015 1,109E-014
275      12,97          0   0,006907    0,05324 2,319E-015 1,787E-014
310      12,98          0   0,006961    0,05365 2,046E-015 1,577E-014
790      12,86          0   0,006855     0,0533 2,046E-015 1,591E-014
789      12,86          0   0,006854     0,0533 1,592E-015 1,238E-014
776      12,87          0   0,006854    0,05328 1,875E-015 1,457E-014
1367     12,84          0     0,0118    0,09191 1,224E-015 9,533E-015
1407     12,83          0    0,01183    0,09222 1,592E-015 1,241E-014
1400     12,83          0    0,01183    0,09219 2,096E-015 1,634E-014
3159     12,97          0   0,004407    0,03398 1,592E-015 1,227E-014
2686     13,07          0    0,00505    0,03864 1,224E-015 9,368E-015
2553      13,1          0   0,003651    0,02788 2,096E-015 1,601E-014
2590      13,1          0   0,003651    0,02788 2,542E-015 1,941E-014
2587      13,1          0   0,003651    0,02788 1,137E-015 8,682E-015
2615      13,1          0   0,003696    0,02822 1,592E-015 1,215E-014
2610      13,1          0   0,003696    0,02822 1,592E-015 1,215E-014
2608      13,1          0   0,003696    0,02822 1,819E-015 1,389E-014
2173     13,03          0   0,008448    0,06485 2,542E-015 1,952E-014
254      12,97          0   0,006908    0,05326 1,655E-015 1,276E-014
276      12,97          0   0,006903    0,05321 1,655E-015 1,276E-014
308      12,98          0   0,006961    0,05365 1,592E-015 1,227E-014
105      12,98          0   0,006961    0,05365 1,592E-015 1,227E-014
819      12,86          0   0,006853     0,0533 1,137E-015 8,843E-015
775      12,87          0   0,006854    0,05328 1,438E-015 1,118E-014
774      12,87          0   0,006854    0,05328 1,592E-015 1,237E-014
1366     12,84          0     0,0118    0,09191 1,592E-015 1,239E-014
1365     12,84          0    0,01181    0,09192 2,274E-015 1,77E-014
1406     12,83          0    0,01183    0,09222 1,592E-015 1,241E-014
1405     12,83          0    0,01183    0,09224 9,095E-016 7,09E-015
1401     12,83          0    0,01183    0,09219 1,592E-015 1,24E-014
3172     12,97          0   0,004406    0,03398 1,819E-015 1,403E-014
2685     13,07          0   0,005051    0,03864 1,655E-015 1,266E-014
2552      13,1          0   0,003651    0,02788 1,592E-015 1,215E-014
2545      13,1          0   0,003651    0,02788 1,592E-015 1,215E-014
2591      13,1          0   0,003651    0,02788 2,096E-015 1,601E-014
2599     13,09          0   0,003651    0,02788 1,592E-015 1,215E-014
2276     13,09          0   0,003651    0,02788 1,875E-015 1,432E-014
2614      13,1          0   0,003696    0,02822 1,592E-015 1,215E-014
2609      13,1          0   0,003696    0,02822 1,655E-015 1,264E-014
2607      13,1          0   0,003696    0,02822 1,592E-015 1,215E-014
2172     13,03          0   0,008448    0,06485 1,875E-015 1,439E-014
255      12,97          0   0,006909    0,05326 1,592E-015 1,227E-014
294      12,97          0   0,006903    0,05321 1,655E-015 1,276E-014
271      12,97          0   0,006903    0,05321 2,096E-015 1,616E-014
106      12,98          0   0,006961    0,05365 2,046E-015 1,577E-014
828      12,85          0   0,006853    0,05332 1,224E-015 9,525E-015
818      12,86          0   0,006853     0,0533 1,655E-015 1,288E-014
772      12,87          0   0,006854    0,05328 1,137E-015 8,837E-015
765      12,87          0   0,006854    0,05328 1,224E-015 9,518E-015
1364     12,84          0    0,01181    0,09192 1,875E-015 1,46E-014
1355     12,84          0    0,01181    0,09192 1,655E-015 1,289E-014
1404     12,83          0    0,01183    0,09226 2,034E-015 1,585E-014
1148     12,83          0    0,01183    0,09219 1,655E-015 1,29E-014
3171     7,488          0          0          0         0         0
3173     12,96          0   0,004406    0,03399 1,592E-015 1,228E-014
2693     13,07          0   0,005056    0,03868 1,875E-015 1,435E-014
2544      13,1          0   0,003651    0,02788 2,046E-015 1,563E-014
2543      13,1          0   0,003651    0,02788 2,096E-015 1,601E-014
2592      13,1          0   0,003651    0,02788 1,224E-015 9,35E-015
2600     13,09          0   0,003651    0,02788 2,046E-015 1,563E-014
2586     13,09          0   0,003651    0,02788 1,655E-015 1,264E-014
2260     13,09          0   0,003651    0,02788 1,655E-015 1,264E-014
2633      13,1          0   0,003695    0,02822 2,096E-015 1,601E-014
2605      13,1          0   0,003696    0,02822 1,655E-015 1,264E-014
2604      13,1          0   0,003696    0,02822 2,046E-015 1,562E-014
2627      13,1          0   0,003696    0,02822 2,096E-015 1,601E-014
2171     13,03          0   0,008448    0,06485 2,046E-015 1,571E-014
116      12,97          0   0,006909    0,05326 2,096E-015 1,616E-014
261      12,97          0   0,006909    0,05327 1,456E-015 1,123E-014
295      12,97          0   0,006899    0,05318 1,819E-015 1,402E-014
837      12,85          0   0,006854    0,05332 6,821E-016 5,307E-015
810      12,86          0   0,006868    0,05342 1,438E-015 1,119E-014
771      12,87          0   0,006854    0,05328 2,319E-015 1,802E-014
766      12,87          0   0,006854    0,05328 1,592E-015 1,237E-014
1356     12,84          0    0,01181    0,09192 1,833E-015 1,427E-014
1398     12,83          0    0,01183    0,09227 1,456E-015 1,135E-014
1397     12,83          0    0,01183    0,09226 1,592E-015 1,241E-014
3177     12,96          0   0,004407    0,03399 2,096E-015 1,617E-014
2694     13,07          0   0,005056    0,03868 1,137E-015 8,698E-015
2538      13,1          0   0,003651    0,02788 1,655E-015 1,264E-014
2535      13,1          0   0,003651    0,02788 1,655E-015 1,264E-014
2541      13,1          0   0,003651    0,02788 2,046E-015 1,563E-014
2598     13,09          0   0,003651    0,02788 1,875E-015 1,432E-014
2620     13,09          0   0,003651    0,02788 2,046E-015 1,563E-014
2582     13,09          0   0,003651    0,02788 2,096E-015 1,601E-014
2632      13,1          0   0,003695    0,02822 1,592E-015 1,215E-014
2634      13,1          0   0,003695    0,02822 1,875E-015 1,432E-014
2603      13,1          0   0,003695    0,02822 1,655E-015 1,264E-014
2626      13,1          0   0,003696    0,02822 1,655E-015 1,264E-014
2170     13,03          0   0,008448    0,06485 1,592E-015 1,222E-014
117      12,97          0   0,006909    0,05326 2,034E-015 1,568E-014
260      12,97          0   0,006909    0,05327 1,592E-015 1,227E-014
296      12,97          0   0,006898    0,05317 1,819E-015 1,402E-014
841      12,85          0   0,006854    0,05333 1,592E-015 1,238E-014
829      12,85          0   0,006854    0,05332 1,017E-015 7,911E-015
807      12,86          0   0,006868    0,05342 2,034E-015 1,582E-014
804      12,86          0   0,006881    0,05352 1,592E-015 1,238E-014
770      12,87          0   0,006854    0,05328 9,095E-016 7,069E-015
767      12,87          0   0,006854    0,05328 1,655E-015 1,287E-014
1357     12,84          0    0,01181    0,09192 1,017E-015 7,917E-015
1409     12,82          0    0,01184     0,0923 9,095E-016 7,092E-015
1396     12,83          0    0,01183    0,09226 9,095E-016 7,091E-015
3176     12,96          0   0,004407    0,03399 2,096E-015 1,617E-014
3181     12,96          0   0,004407      0,034 1,592E-015 1,228E-014
2695     13,07          0   0,005056    0,03868 1,224E-015 9,368E-015
2537      13,1          0   0,003651    0,02788 2,096E-015 1,601E-014
2531      13,1          0   0,003651    0,02788 1,224E-015 9,35E-015
2529      13,1          0   0,003651    0,02788 1,224E-015 9,35E-015
2621     13,09          0   0,003651    0,02788 1,137E-015 8,682E-015
2583     13,09          0   0,003651    0,02788 2,096E-015 1,601E-014
2644      13,1          0   0,003695    0,02822 1,655E-015 1,264E-014
2596      13,1          0   0,003695    0,02822 2,501E-015 1,91E-014
2169     13,03          0   0,008448    0,06485 1,438E-015 1,104E-014
119      12,97          0   0,006911    0,05329 2,096E-015 1,616E-014
81       12,97          0   0,006909    0,05327 1,592E-015 1,227E-014
293      12,97          0   0,006898    0,05317 1,819E-015 1,402E-014
291      12,97          0   0,006898    0,05317 1,438E-015 1,109E-014
286      12,97          0   0,006906    0,05324 1,655E-015 1,276E-014
845      12,85          0   0,006854    0,05333 2,046E-015 1,592E-014
614      12,85          0   0,006854    0,05333 1,819E-015 1,415E-014
809      12,86          0   0,006868    0,05342 1,655E-015 1,288E-014
769      12,87          0   0,006854    0,05328 1,592E-015 1,237E-014
1358     12,84          0    0,01181    0,09192 2,096E-015 1,632E-014
1395     12,83          0    0,01183    0,09226 1,456E-015 1,135E-014
1394     12,83          0    0,01183    0,09226 1,819E-015 1,418E-014
3174     12,96          0   0,004407    0,03399 1,592E-015 1,228E-014
3180     12,96          0   0,004407      0,034 1,655E-015 1,277E-014
3175     12,96          0   0,004407      0,034 2,046E-015 1,579E-014
2696     13,07          0   0,005056    0,03868 1,875E-015 1,435E-014
2536      13,1          0   0,003651    0,02788 1,438E-015 1,098E-014
2602     13,09          0   0,003651    0,02788 1,655E-015 1,264E-014
2622     13,09          0   0,003651    0,02788 2,096E-015 1,601E-014
2581     13,09          0   0,003651    0,02788 1,137E-015 8,682E-015
2266     13,09          0   0,003651    0,02788 1,592E-015 1,215E-014
2643      13,1          0   0,003695    0,02822 2,319E-015 1,771E-014
2642      13,1          0   0,003695    0,02822 2,274E-015 1,736E-014
2168     13,03          0   0,008448    0,06485 1,224E-015  9,4E-015
80       12,97          0   0,006909    0,05327 1,655E-015 1,276E-014
292      12,97          0   0,006898    0,05317 1,438E-015 1,109E-014
290      12,97          0   0,006898    0,05317 1,819E-015 1,402E-014
287      12,97          0   0,006911    0,05327 1,819E-015 1,402E-014
844      12,85          0   0,006854    0,05334 9,095E-016 7,078E-015
615      12,85          0   0,006854    0,05333 1,819E-015 1,415E-014
796      7,418          0          0          0         0         0
768      12,87          0   0,006854    0,05328 1,819E-015 1,414E-014
762      12,87          0   0,006854    0,05328 1,655E-015 1,287E-014
1353     12,84          0    0,01181    0,09192 2,096E-015 1,632E-014
1413     12,82          0    0,01184    0,09233 2,319E-015 1,808E-014
3191     12,96          0   0,004407      0,034 1,655E-015 1,277E-014
2716     13,07          0   0,005056    0,03868 1,875E-015 1,435E-014
2281      13,1          0   0,003651    0,02788 1,875E-015 1,432E-014
2601     13,09          0   0,003651    0,02788 1,819E-015 1,389E-014
2623     13,09          0   0,003651    0,02788 1,819E-015 1,389E-014
2580     13,09          0   0,003651    0,02788 1,592E-015 1,215E-014
2265     13,09          0   0,003651    0,02788 1,875E-015 1,432E-014
2185     13,03          0   0,008448    0,06485 1,655E-015 1,271E-014
270      12,97          0   0,006915    0,05332 2,096E-015 1,616E-014
79       12,97          0   0,006908    0,05326 1,819E-015 1,403E-014
289      12,97          0   0,006898    0,05317 1,875E-015 1,445E-014
850      12,85          0   0,006854    0,05335 1,592E-015 1,239E-014
812      12,86          0   0,006868    0,05342 1,592E-015 1,238E-014
795      7,418          0          0          0         0         0
1352     12,84          0    0,01181    0,09192 2,046E-015 1,593E-014
1334     12,84          0    0,01181    0,09192 1,592E-015 1,239E-014
1412     12,82          0    0,01184    0,09235 2,046E-015 1,596E-014
3190     12,96          0   0,004407      0,034 9,095E-016 7,017E-015
3183     12,96          0   0,004408    0,03402 1,137E-015 8,772E-015
2715     13,07          0   0,005056    0,03868 2,046E-015 1,566E-014
2613     13,09          0   0,003651    0,02788 1,833E-015  1,4E-014
2624     13,09          0   0,003651    0,02788 1,819E-015 1,389E-014
2263     13,09          0   0,003651    0,02788 2,046E-015 1,563E-014
2264     13,09          0   0,003651    0,02788 1,875E-015 1,432E-014
2640      13,1          0   0,003695    0,02822 2,046E-015 1,563E-014
2184     13,03          0   0,008448    0,06485 9,095E-016 6,982E-015
269      7,484          0          0          0         0         0
120      12,97          0   0,006915    0,05332 1,224E-015 9,441E-015
78       12,97          0   0,006908    0,05326 2,034E-015 1,568E-014
299      12,97          0   0,006898    0,05317 2,046E-015 1,577E-014
122      12,97          0   0,006898    0,05317 1,438E-015 1,109E-014
285      12,97          0   0,006911    0,05328 1,224E-015 9,439E-015
849      12,85          0   0,006854    0,05335 1,875E-015 1,459E-014
843      12,85          0   0,006855    0,05335 1,655E-015 1,288E-014
811      12,86          0   0,006868    0,05342 9,095E-016 7,074E-015
813      12,86          0   0,006868    0,05342 1,592E-015 1,238E-014
794      7,418          0          0          0         0         0
1335     12,84          0    0,01181    0,09192 2,501E-015 1,948E-014
1411     12,82          0    0,01184    0,09235 2,096E-015 1,635E-014
1420     12,82          0    0,01184    0,09237 1,875E-015 1,463E-014
3182     12,96          0   0,004409    0,03403 2,034E-015 1,57E-014
2714     13,07          0   0,005056    0,03868 1,655E-015 1,266E-014
2612     13,09          0   0,003651    0,02788 1,137E-015 8,682E-015
2625     13,09          0   0,003651    0,02788 1,224E-015 9,351E-015
2639      13,1          0   0,003695    0,02822 2,501E-015 1,91E-014
2636      13,1          0   0,003695    0,02822 2,096E-015 1,601E-014
2183     13,03          0   0,008448    0,06485 2,319E-015 1,78E-014
268      7,484          0          0          0         0         0
278      12,97          0   0,006915    0,05332 1,224E-015 9,441E-015
77       12,97          0   0,006906    0,05325 2,096E-015 1,617E-014
305      12,97          0   0,006898    0,05317 2,096E-015 1,616E-014
