
LINE-GROUND and LINE-LINE VOLTAGES BY BUS & NODE

Bus  Node    VLN (kV)   Angle      pu     Base kV    Node-Node   VLL (kV)  Angle      pu

1379 1       7,4147 /_  -36,4         0     0,000        1-2     12,843 /_   -6,3         0
   - 2       7,4253 /_ -156,3         0     0,000        2-3      12,86 /_ -126,3         0
   - 3        7,425 /_   83,7         0     0,000        3-1     12,861 /_  113,7         0
   - 4     0,021757 /_   22,2         0     0,000
1373 1       7,4128 /_  -36,4         0     0,000        1-2      12,84 /_   -6,3         0
   - 2       7,4236 /_ -156,3         0     0,000        2-3     12,857 /_ -126,3         0
   - 3       7,4232 /_   83,7         0     0,000        3-1     12,858 /_  113,6         0
3143 1       7,5025 /_  -34,6         0     0,000        1-2      12,99 /_   -4,7         0
   - 2        7,496 /_ -154,7         0     0,000        2-3     12,988 /_ -124,6         0
   - 3       7,5027 /_   85,4         0     0,000        3-1     12,995 /_  115,4         0
2730 1       7,5522 /_  -34,9         0     0,000        1-2     13,077 /_   -4,9         0
   - 2       7,5449 /_ -154,9         0     0,000        2-3     13,073 /_ -124,9         0
   - 3       7,5528 /_   85,1         0     0,000        3-1     13,081 /_  115,1         0
2720 1       7,5485 /_  -34,9         0     0,000        1-2     13,071 /_   -4,9         0
   - 2        7,541 /_ -154,9         0     0,000        2-3     13,066 /_ -124,9         0
   - 3       7,5491 /_   85,1         0     0,000        3-1     13,075 /_  115,1         0
2482 1       7,5658 /_  -35,2         0     0,000        1-2     13,101 /_   -5,2         0
   - 2       7,5593 /_ -155,2         0     0,000        2-3     13,096 /_ -125,2         0
   - 3       7,5642 /_   84,8         0     0,000        3-1     13,102 /_  114,8         0
2509 1       7,5662 /_  -35,2         0     0,000        1-2     13,102 /_   -5,2         0
   - 2       7,5596 /_ -155,2         0     0,000        2-3     13,097 /_ -125,2         0
   - 3       7,5645 /_   84,8         0     0,000        3-1     13,102 /_  114,8         0
   - 4    0,0082981 /_ -139,3         0     0,000
2502 1       7,5663 /_  -35,2         0     0,000        1-2     13,102 /_   -5,2         0
   - 2       7,5598 /_ -155,2         0     0,000        2-3     13,097 /_ -125,2         0
   - 3       7,5646 /_   84,8         0     0,000        3-1     13,102 /_  114,8         0
2141 1       7,5195 /_  -35,9         0     0,000        1-2     13,019 /_   -5,9         0
   - 2       7,5192 /_ -155,8         0     0,000        2-3     13,025 /_ -125,8         0
   - 3       7,5234 /_   84,2         0     0,000        3-1     13,034 /_  114,1         0
1989 1       7,5198 /_  -35,9         0     0,000        1-2      13,02 /_   -5,9         0
   - 2       7,5194 /_ -155,8         0     0,000        2-3     13,026 /_ -125,8         0
   - 3       7,5237 /_   84,2         0     0,000        3-1     13,034 /_  114,1         0
230  1       7,4957 /_  -35,8         0     0,000        1-2     12,976 /_   -5,8         0
   - 2       7,4902 /_ -155,8         0     0,000        2-3     12,977 /_ -125,8         0
   - 3       7,4958 /_   84,2         0     0,000        3-1     12,987 /_  114,2         0
732  1       7,4384 /_  -36,2         0     0,000        1-2     12,876 /_   -6,2         0
   - 2        7,431 /_ -156,2         0     0,000        2-3     12,875 /_ -126,1         0
   - 3       7,4373 /_   83,9         0     0,000        3-1     12,886 /_  113,8         0
731  1       7,4386 /_  -36,2         0     0,000        1-2     12,876 /_   -6,2         0
   - 2       7,4312 /_ -156,2         0     0,000        2-3     12,875 /_ -126,1         0
   - 3       7,4375 /_   83,9         0     0,000        3-1     12,886 /_  113,8         0
728  1       7,4386 /_  -36,2         0     0,000        1-2     12,876 /_   -6,2         0
   - 2       7,4312 /_ -156,2         0     0,000        2-3     12,875 /_ -126,1         0
   - 3       7,4375 /_   83,9         0     0,000        3-1     12,886 /_  113,8         0
703  1       7,4425 /_  -36,2         0     0,000        1-2     12,883 /_   -6,2         0
   - 2       7,4354 /_ -156,1         0     0,000        2-3     12,882 /_ -126,1         0
   - 3       7,4415 /_   83,9         0     0,000        3-1     12,893 /_  113,9         0
   - 4    0,0011727 /_  170,7         0     0,000
1372 1       7,4118 /_  -36,4         0     0,000        1-2     12,838 /_   -6,3         0
   - 2       7,4226 /_ -156,3         0     0,000        2-3     12,855 /_ -126,3         0
   - 3       7,4223 /_   83,7         0     0,000        3-1     12,856 /_  113,6         0
3142 1       7,5025 /_  -34,6         0     0,000        1-2      12,99 /_   -4,7         0
   - 2        7,496 /_ -154,7         0     0,000        2-3     12,988 /_ -124,6         0
   - 3       7,5026 /_   85,4         0     0,000        3-1     12,995 /_  115,4         0
2930 1       7,5022 /_  -34,6         0     0,000        1-2      12,99 /_   -4,7         0
   - 2       7,4957 /_ -154,7         0     0,000        2-3     12,987 /_ -124,6         0
   - 3       7,5023 /_   85,4         0     0,000        3-1     12,995 /_  115,4         0
2729 1       7,5522 /_  -34,9         0     0,000        1-2     13,077 /_   -4,9         0
   - 2       7,5449 /_ -154,9         0     0,000        2-3     13,073 /_ -124,9         0
   - 3       7,5528 /_   85,1         0     0,000        3-1     13,081 /_  115,1         0
2679 1       7,5484 /_  -34,9         0     0,000        1-2     13,071 /_   -4,9         0
   - 2       7,5409 /_ -154,9         0     0,000        2-3     13,066 /_ -124,9         0
   - 3       7,5491 /_   85,1         0     0,000        3-1     13,075 /_  115,1         0
2489 1       7,5656 /_  -35,2         0     0,000        1-2     13,101 /_   -5,2         0
   - 2       7,5592 /_ -155,2         0     0,000        2-3     13,096 /_ -125,2         0
   - 3        7,564 /_   84,8         0     0,000        3-1     13,101 /_  114,8         0
2508 1       7,5662 /_  -35,2         0     0,000        1-2     13,102 /_   -5,2         0
   - 2       7,5596 /_ -155,2         0     0,000        2-3     13,097 /_ -125,2         0
   - 3       7,5645 /_   84,8         0     0,000        3-1     13,102 /_  114,8         0
   - 4    0,0082981 /_ -139,3         0     0,000
2504 1       7,5661 /_  -35,2         0     0,000        1-2     13,102 /_   -5,2         0
   - 2       7,5595 /_ -155,2         0     0,000        2-3     13,096 /_ -125,2         0
   - 3       7,5644 /_   84,8         0     0,000        3-1     13,102 /_  114,8         0
2140 1       7,5195 /_  -35,9         0     0,000        1-2     13,019 /_   -5,9         0
   - 2       7,5191 /_ -155,8         0     0,000        2-3     13,025 /_ -125,8         0
   - 3       7,5234 /_   84,2         0     0,000        3-1     13,034 /_  114,1         0
229  1       7,4953 /_  -35,8         0     0,000        1-2     12,975 /_   -5,8         0
   - 2       7,4898 /_ -155,8         0     0,000        2-3     12,976 /_ -125,8         0
   - 3       7,4954 /_   84,2         0     0,000        3-1     12,986 /_  114,2         0
   - 4    0,0017597 /_ -130,3         0     0,000
735  1       7,4378 /_  -36,2         0     0,000        1-2     12,875 /_   -6,2         0
   - 2       7,4303 /_ -156,2         0     0,000        2-3     12,874 /_ -126,1         0
   - 3       7,4366 /_   83,9         0     0,000        3-1     12,884 /_  113,8         0
730  1       7,4386 /_  -36,2         0     0,000        1-2     12,876 /_   -6,2         0
   - 2       7,4312 /_ -156,2         0     0,000        2-3     12,875 /_ -126,1         0
   - 3       7,4375 /_   83,9         0     0,000        3-1     12,886 /_  113,8         0
702  1       7,4425 /_  -36,2         0     0,000        1-2     12,883 /_   -6,2         0
   - 2       7,4354 /_ -156,1         0     0,000        2-3     12,882 /_ -126,1         0
   - 3       7,4415 /_   83,9         0     0,000        3-1     12,893 /_  113,9         0
699  1       7,4424 /_  -36,2         0     0,000        1-2     12,883 /_   -6,2         0
   - 2       7,4353 /_ -156,1         0     0,000        2-3     12,882 /_ -126,1         0
   - 3       7,4414 /_   83,9         0     0,000        3-1     12,893 /_  113,9         0
   - 4    0,0011727 /_  170,7         0     0,000
1384 1       7,4104 /_  -36,4         0     0,000        1-2     12,836 /_   -6,3         0
   - 2       7,4213 /_ -156,3         0     0,000        2-3     12,853 /_ -126,3         0
   - 3        7,421 /_   83,7         0     0,000        3-1     12,854 /_  113,6         0
3144 1       7,5018 /_  -34,6         0     0,000        1-2     12,989 /_   -4,7         0
   - 2       7,4953 /_ -154,7         0     0,000        2-3     12,987 /_ -124,6         0
   - 3        7,502 /_   85,4         0     0,000        3-1     12,994 /_  115,4         0
2678 1       7,5484 /_  -34,9         0     0,000        1-2     13,071 /_   -4,9         0
   - 2       7,5409 /_ -154,9         0     0,000        2-3     13,066 /_ -124,9         0
   - 3       7,5491 /_   85,1         0     0,000        3-1     13,075 /_  115,1         0
2491 1       7,5655 /_  -35,2         0     0,000        1-2     13,101 /_   -5,2         0
   - 2        7,559 /_ -155,2         0     0,000        2-3     13,095 /_ -125,2         0
   - 3       7,5638 /_   84,8         0     0,000        3-1     13,101 /_  114,8         0
2521 1       7,5661 /_  -35,2         0     0,000        1-2     13,102 /_   -5,2         0
   - 2       7,5595 /_ -155,2         0     0,000        2-3     13,096 /_ -125,2         0
   - 3       7,5643 /_   84,8         0     0,000        3-1     13,102 /_  114,8         0
2139 1       7,5194 /_  -35,9         0     0,000        1-2     13,019 /_   -5,9         0
   - 2       7,5191 /_ -155,8         0     0,000        2-3     13,025 /_ -125,8         0
   - 3       7,5233 /_   84,2         0     0,000        3-1     13,034 /_  114,1         0
234  1        7,495 /_  -35,8         0     0,000        1-2     12,974 /_   -5,8         0
   - 2       7,4894 /_ -155,8         0     0,000        2-3     12,976 /_ -125,8         0
   - 3       7,4951 /_   84,2         0     0,000        3-1     12,985 /_  114,2         0
113  1       7,4953 /_  -35,8         0     0,000        1-2     12,975 /_   -5,8         0
   - 2       7,4898 /_ -155,8         0     0,000        2-3     12,976 /_ -125,8         0
   - 3       7,4954 /_   84,2         0     0,000        3-1     12,986 /_  114,2         0
   - 4    0,0017597 /_ -130,3         0     0,000
734  2       7,4303 /_ -156,2         0     0,000        2-3     12,874 /_ -126,1         0
   - 3       7,4366 /_   83,9         0     0,000
737  1       7,4369 /_  -36,2         0     0,000        1-2     12,873 /_   -6,2         0
   - 2       7,4294 /_ -156,2         0     0,000        2-3     12,872 /_ -126,1         0
   - 3       7,4357 /_   83,9         0     0,000        3-1     12,883 /_  113,8         0
729  1       7,4386 /_  -36,2         0     0,000        1-2     12,876 /_   -6,2         0
   - 2       7,4312 /_ -156,2         0     0,000        2-3     12,875 /_ -126,1         0
   - 3       7,4375 /_   83,9         0     0,000        3-1     12,886 /_  113,8         0
701  1       7,4425 /_  -36,2         0     0,000        1-2     12,883 /_   -6,2         0
   - 2       7,4354 /_ -156,1         0     0,000        2-3     12,882 /_ -126,1         0
   - 3       7,4415 /_   83,9         0     0,000        3-1     12,893 /_  113,9         0
2677 1       7,5484 /_  -34,9         0     0,000        1-2     13,071 /_   -4,9         0
   - 2       7,5409 /_ -154,9         0     0,000        2-3     13,066 /_ -124,9         0
   - 3       7,5491 /_   85,1         0     0,000        3-1     13,075 /_  115,1         0
2498 1       7,5653 /_  -35,2         0     0,000        1-2       13,1 /_   -5,2         0
   - 2       7,5588 /_ -155,2         0     0,000        2-3     13,095 /_ -125,2         0
   - 3       7,5637 /_   84,8         0     0,000        3-1     13,101 /_  114,8         0
   - 4    0,0081868 /_ -138,4         0     0,000
2520 1        7,566 /_  -35,2         0     0,000        1-2     13,102 /_   -5,2         0
   - 2       7,5594 /_ -155,2         0     0,000        2-3     13,096 /_ -125,2         0
   - 3       7,5643 /_   84,8         0     0,000        3-1     13,102 /_  114,8         0
2155 1       7,5194 /_  -35,9         0     0,000        1-2     13,019 /_   -5,9         0
   - 2        7,519 /_ -155,8         0     0,000        2-3     13,025 /_ -125,8         0
   - 3       7,5233 /_   84,2         0     0,000        3-1     13,034 /_  114,1         0
233  1       7,4944 /_  -35,8         0     0,000        1-2     12,974 /_   -5,8         0
   - 2       7,4888 /_ -155,8         0     0,000        2-3     12,975 /_ -125,8         0
   - 3       7,4945 /_   84,2         0     0,000        3-1     12,984 /_  114,2         0
740  1       7,4364 /_  -36,2         0     0,000        1-2     12,872 /_   -6,2         0
   - 2       7,4288 /_ -156,2         0     0,000        2-3     12,871 /_ -126,1         0
   - 3       7,4351 /_   83,8         0     0,000        3-1     12,882 /_  113,8         0
736  1       7,4369 /_  -36,2         0     0,000        1-2     12,873 /_   -6,2         0
   - 2       7,4294 /_ -156,2         0     0,000        2-3     12,872 /_ -126,1         0
   - 3       7,4357 /_   83,9         0     0,000        3-1     12,883 /_  113,8         0
700  1       7,4425 /_  -36,2         0     0,000        1-2     12,883 /_   -6,2         0
   - 2       7,4354 /_ -156,1         0     0,000        2-3     12,882 /_ -126,1         0
   - 3       7,4415 /_   83,9         0     0,000        3-1     12,893 /_  113,9         0
1386 1         7,41 /_  -36,4         0     0,000        1-2     12,835 /_   -6,3         0
   - 2       7,4209 /_ -156,3         0     0,000        2-3     12,852 /_ -126,3         0
   - 3       7,4206 /_   83,7         0     0,000        3-1     12,853 /_  113,6         0
   - 4     0,022695 /_   20,3         0     0,000
3146 1        7,501 /_  -34,6         0     0,000        1-2     12,988 /_   -4,7         0
   - 2       7,4945 /_ -154,7         0     0,000        2-3     12,985 /_ -124,6         0
   - 3       7,5012 /_   85,4         0     0,000        3-1     12,993 /_  115,4         0
2676 1       7,5484 /_  -34,9         0     0,000        1-2     13,071 /_   -4,9         0
   - 2       7,5409 /_ -154,9         0     0,000        2-3     13,066 /_ -124,9         0
   - 3       7,5491 /_   85,1         0     0,000        3-1     13,075 /_  115,1         0
2497 1       7,5653 /_  -35,2         0     0,000        1-2       13,1 /_   -5,2         0
   - 2       7,5588 /_ -155,2         0     0,000        2-3     13,095 /_ -125,2         0
   - 3       7,5637 /_   84,8         0     0,000        3-1     13,101 /_  114,8         0
   - 4    0,0081868 /_ -138,4         0     0,000
2501 1       7,5652 /_  -35,2         0     0,000        1-2       13,1 /_   -5,2         0
   - 2       7,5587 /_ -155,2         0     0,000        2-3     13,095 /_ -125,2         0
   - 3       7,5636 /_   84,8         0     0,000        3-1     13,101 /_  114,8         0
2519 1       7,5659 /_  -35,2         0     0,000        1-2     13,101 /_   -5,2         0
   - 2       7,5593 /_ -155,2         0     0,000        2-3     13,096 /_ -125,2         0
   - 3       7,5641 /_   84,8         0     0,000        3-1     13,102 /_  114,8         0
2154 1       7,5193 /_  -35,9         0     0,000        1-2     13,019 /_   -5,9         0
   - 2        7,519 /_ -155,8         0     0,000        2-3     13,025 /_ -125,8         0
   - 3       7,5233 /_   84,2         0     0,000        3-1     13,034 /_  114,1         0
2161 1       7,5194 /_  -35,9         0     0,000        1-2     13,019 /_   -5,9         0
   - 2        7,519 /_ -155,8         0     0,000        2-3     13,025 /_ -125,8         0
   - 3       7,5233 /_   84,2         0     0,000        3-1     13,034 /_  114,1         0
232  1        7,494 /_  -35,8         0     0,000        1-2     12,973 /_   -5,8         0
   - 2       7,4883 /_ -155,8         0     0,000        2-3     12,974 /_ -125,8         0
   - 3        7,494 /_   84,2         0     0,000        3-1     12,984 /_  114,2         0
   - 4    0,0022064 /_   69,6         0     0,000
1387 1       7,4099 /_  -36,4         0     0,000        1-2     12,835 /_   -6,3         0
   - 2       7,4209 /_ -156,3         0     0,000        2-3     12,852 /_ -126,3         0
   - 3       7,4205 /_   83,7         0     0,000        3-1     12,853 /_  113,6         0
1139 1         7,41 /_  -36,4         0     0,000        1-2     12,835 /_   -6,3         0
   - 2       7,4209 /_ -156,3         0     0,000        2-3     12,852 /_ -126,3         0
   - 3       7,4206 /_   83,7         0     0,000        3-1     12,853 /_  113,6         0
   - 4     0,022695 /_   20,3         0     0,000
3147 1       7,4998 /_  -34,7         0     0,000        1-2     12,985 /_   -4,7         0
   - 2       7,4933 /_ -154,7         0     0,000        2-3     12,983 /_ -124,6         0
   - 3          7,5 /_   85,4         0     0,000        3-1     12,991 /_  115,4         0
2723 1       7,5484 /_  -34,9         0     0,000        1-2     13,071 /_   -4,9         0
   - 2       7,5409 /_ -154,9         0     0,000        2-3     13,066 /_ -124,9         0
   - 3       7,5491 /_   85,1         0     0,000        3-1     13,075 /_  115,1         0
2500 1       7,5652 /_  -35,2         0     0,000        1-2       13,1 /_   -5,2         0
   - 2       7,5587 /_ -155,2         0     0,000        2-3     13,095 /_ -125,2         0
   - 3       7,5635 /_   84,8         0     0,000        3-1     13,101 /_  114,8         0
2512 1       7,5648 /_  -35,2         0     0,000        1-2       13,1 /_   -5,2         0
   - 2       7,5583 /_ -155,3         0     0,000        2-3     13,094 /_ -125,2         0
   - 3       7,5632 /_   84,8         0     0,000        3-1       13,1 /_  114,8         0
   - 4    0,0091402 /_ -142,9         0     0,000
2557 1       7,5659 /_  -35,2         0     0,000        1-2     13,101 /_   -5,2         0
   - 2       7,5592 /_ -155,2         0     0,000        2-3     13,096 /_ -125,2         0
   - 3        7,564 /_   84,8         0     0,000        3-1     13,101 /_  114,8         0
231  1       7,4938 /_  -35,8         0     0,000        1-2     12,972 /_   -5,8         0
   - 2       7,4881 /_ -155,8         0     0,000        2-3     12,973 /_ -125,8         0
   - 3       7,4938 /_   84,2         0     0,000        3-1     12,983 /_  114,2         0
114  1        7,494 /_  -35,8         0     0,000        1-2     12,973 /_   -5,8         0
   - 2       7,4883 /_ -155,8         0     0,000        2-3     12,974 /_ -125,8         0
   - 3        7,494 /_   84,2         0     0,000        3-1     12,984 /_  114,2         0
   - 4    0,0022064 /_   69,6         0     0,000
738  1       7,4357 /_  -36,2         0     0,000        1-2     12,871 /_   -6,2         0
   - 2       7,4281 /_ -156,2         0     0,000        2-3      12,87 /_ -126,2         0
   - 3       7,4344 /_   83,8         0     0,000        3-1     12,881 /_  113,8         0
1388 1       7,4096 /_  -36,4         0     0,000        1-2     12,834 /_   -6,3         0
   - 2       7,4206 /_ -156,3         0     0,000        2-3     12,851 /_ -126,3         0
   - 3       7,4202 /_   83,7         0     0,000        3-1     12,853 /_  113,6         0
   - 4      0,02252 /_   19,2         0     0,000
3148 1       7,4992 /_  -34,7         0     0,000        1-2     12,984 /_   -4,7         0
   - 2       7,4926 /_ -154,7         0     0,000        2-3     12,982 /_ -124,6         0
   - 3       7,4994 /_   85,4         0     0,000        3-1      12,99 /_  115,3         0
2722 1       7,5484 /_  -34,9         0     0,000        1-2     13,071 /_   -4,9         0
   - 2       7,5409 /_ -154,9         0     0,000        2-3     13,066 /_ -124,9         0
   - 3       7,5491 /_   85,1         0     0,000        3-1     13,075 /_  115,1         0
2719 1       7,5484 /_  -34,9         0     0,000        1-2     13,071 /_   -4,9         0
   - 2       7,5409 /_ -154,9         0     0,000        2-3     13,066 /_ -124,9         0
   - 3       7,5491 /_   85,1         0     0,000        3-1     13,075 /_  115,1         0
2496 1       7,5652 /_  -35,2         0     0,000        1-2       13,1 /_   -5,2         0
   - 2       7,5587 /_ -155,2         0     0,000        2-3     13,095 /_ -125,2         0
   - 3       7,5635 /_   84,8         0     0,000        3-1     13,101 /_  114,8         0
2511 1       7,5648 /_  -35,2         0     0,000        1-2       13,1 /_   -5,2         0
   - 2       7,5583 /_ -155,3         0     0,000        2-3     13,094 /_ -125,2         0
   - 3       7,5632 /_   84,8         0     0,000        3-1       13,1 /_  114,8         0
   - 4    0,0091408 /_ -142,9         0     0,000
2499 1       7,5644 /_  -35,2         0     0,000        1-2     13,099 /_   -5,3         0
   - 2       7,5579 /_ -155,3         0     0,000        2-3     13,094 /_ -125,2         0
   - 3       7,5628 /_   84,8         0     0,000        3-1     13,099 /_  114,8         0
2556 1       7,5658 /_  -35,2         0     0,000        1-2     13,101 /_   -5,2         0
   - 2       7,5591 /_ -155,2         0     0,000        2-3     13,096 /_ -125,2         0
   - 3       7,5639 /_   84,8         0     0,000        3-1     13,101 /_  114,8         0
2157 1       7,5193 /_  -35,9         0     0,000        1-2     13,019 /_   -5,9         0
   - 2        7,519 /_ -155,8         0     0,000        2-3     13,025 /_ -125,8         0
   - 3       7,5232 /_   84,2         0     0,000        3-1     13,034 /_  114,1         0
2159 1       7,5194 /_  -35,9         0     0,000        1-2     13,019 /_   -5,9         0
   - 2        7,519 /_ -155,8         0     0,000        2-3     13,025 /_ -125,8         0
   - 3       7,5233 /_   84,2         0     0,000        3-1     13,034 /_  114,1         0
242  1       7,4935 /_  -35,8         0     0,000        1-2     12,972 /_   -5,8         0
   - 2       7,4878 /_ -155,8         0     0,000        2-3     12,973 /_ -125,8         0
   - 3       7,4935 /_   84,2         0     0,000        3-1     12,983 /_  114,2         0
744  1        7,435 /_  -36,2         0     0,000        1-2      12,87 /_   -6,2         0
   - 2       7,4273 /_ -156,2         0     0,000        2-3     12,869 /_ -126,2         0
   - 3       7,4337 /_   83,8         0     0,000        3-1     12,879 /_  113,8         0
1393 1       7,4096 /_  -36,4         0     0,000        1-2     12,834 /_   -6,3         0
   - 2       7,4205 /_ -156,3         0     0,000        2-3     12,851 /_ -126,3         0
   - 3       7,4202 /_   83,7         0     0,000        3-1     12,853 /_  113,6         0
   - 4     0,022759 /_   20,2         0     0,000
1144 1       7,4095 /_  -36,4         0     0,000        1-2     12,834 /_   -6,3         0
   - 2       7,4205 /_ -156,3         0     0,000        2-3     12,851 /_ -126,3         0
   - 3       7,4201 /_   83,7         0     0,000        3-1     12,853 /_  113,6         0
   - 4      0,02252 /_   19,2         0     0,000
3149 1       7,4989 /_  -34,7         0     0,000        1-2     12,984 /_   -4,7         0
   - 2       7,4923 /_ -154,7         0     0,000        2-3     12,982 /_ -124,6         0
   - 3       7,4991 /_   85,4         0     0,000        3-1     12,989 /_  115,3         0
2718 1       7,5484 /_  -34,9         0     0,000        1-2     13,071 /_   -4,9         0
   - 2       7,5409 /_ -154,9         0     0,000        2-3     13,066 /_ -124,9         0
   - 3       7,5491 /_   85,1         0     0,000        3-1     13,075 /_  115,1         0
2510 1       7,5648 /_  -35,2         0     0,000        1-2       13,1 /_   -5,2         0
   - 2       7,5583 /_ -155,3         0     0,000        2-3     13,094 /_ -125,2         0
   - 3       7,5632 /_   84,8         0     0,000        3-1       13,1 /_  114,8         0
   - 4    0,0091414 /_ -142,9         0     0,000
2526 1       7,5644 /_  -35,2         0     0,000        1-2     13,099 /_   -5,3         0
   - 2       7,5579 /_ -155,3         0     0,000        2-3     13,094 /_ -125,2         0
   - 3       7,5628 /_   84,8         0     0,000        3-1     13,099 /_  114,8         0
2279 1       7,5658 /_  -35,2         0     0,000        1-2     13,101 /_   -5,2         0
   - 2       7,5591 /_ -155,2         0     0,000        2-3     13,096 /_ -125,2         0
   - 3       7,5639 /_   84,8         0     0,000        3-1     13,101 /_  114,8         0
2164 1       7,5193 /_  -35,9         0     0,000        1-2     13,019 /_   -5,9         0
   - 2       7,5189 /_ -155,8         0     0,000        2-3     13,025 /_ -125,8         0
   - 3       7,5232 /_   84,2         0     0,000        3-1     13,033 /_  114,1         0
2158 1       7,5193 /_  -35,9         0     0,000        1-2     13,019 /_   -5,9         0
   - 2        7,519 /_ -155,8         0     0,000        2-3     13,025 /_ -125,8         0
   - 3       7,5233 /_   84,2         0     0,000        3-1     13,034 /_  114,1         0
241  1       7,4933 /_  -35,8         0     0,000        1-2     12,972 /_   -5,8         0
   - 2       7,4876 /_ -155,8         0     0,000        2-3     12,973 /_ -125,8         0
   - 3       7,4933 /_   84,2         0     0,000        3-1     12,982 /_  114,2         0
240  1       7,4935 /_  -35,8         0     0,000        1-2     12,972 /_   -5,8         0
   - 2       7,4877 /_ -155,8         0     0,000        2-3     12,973 /_ -125,8         0
   - 3       7,4935 /_   84,2         0     0,000        3-1     12,983 /_  114,2         0
238  1       7,4935 /_  -35,8         0     0,000        1-2     12,972 /_   -5,8         0
   - 2       7,4878 /_ -155,8         0     0,000        2-3     12,973 /_ -125,8         0
   - 3       7,4935 /_   84,2         0     0,000        3-1     12,983 /_  114,2         0
   - 4    0,0011728 /_   81,6         0     0,000
746  1       7,4348 /_  -36,2         0     0,000        1-2     12,869 /_   -6,2         0
   - 2       7,4271 /_ -156,2         0     0,000        2-3     12,868 /_ -126,2         0
   - 3       7,4334 /_   83,8         0     0,000        3-1     12,879 /_  113,8         0
745  1        7,435 /_  -36,2         0     0,000        1-2      12,87 /_   -6,2         0
   - 2       7,4273 /_ -156,2         0     0,000        2-3     12,869 /_ -126,2         0
   - 3       7,4336 /_   83,8         0     0,000        3-1     12,879 /_  113,8         0
613  1        7,435 /_  -36,2         0     0,000        1-2      12,87 /_   -6,2         0
   - 2       7,4273 /_ -156,2         0     0,000        2-3     12,869 /_ -126,2         0
   - 3       7,4337 /_   83,8         0     0,000        3-1     12,879 /_  113,8         0
1392 1       7,4095 /_  -36,4         0     0,000        1-2     12,834 /_   -6,3         0
   - 2       7,4205 /_ -156,3         0     0,000        2-3     12,851 /_ -126,3         0
   - 3       7,4201 /_   83,7         0     0,000        3-1     12,853 /_  113,6         0
1146 1       7,4096 /_  -36,4         0     0,000        1-2     12,834 /_   -6,3         0
   - 2       7,4205 /_ -156,3         0     0,000        2-3     12,851 /_ -126,3         0
   - 3       7,4202 /_   83,7         0     0,000        3-1     12,853 /_  113,6         0
   - 4     0,022759 /_   20,2         0     0,000
3150 1       7,4985 /_  -34,7         0     0,000        1-2     12,983 /_   -4,7         0
   - 2        7,492 /_ -154,7         0     0,000        2-3     12,981 /_ -124,6         0
   - 3       7,4987 /_   85,3         0     0,000        3-1     12,988 /_  115,3         0
2717 1       7,5484 /_  -34,9         0     0,000        1-2     13,071 /_   -4,9         0
   - 2       7,5409 /_ -154,9         0     0,000        2-3     13,066 /_ -124,9         0
   - 3       7,5491 /_   85,1         0     0,000        3-1     13,075 /_  115,1         0
2492 1       7,5651 /_  -35,2         0     0,000        1-2       13,1 /_   -5,2         0
   - 2       7,5586 /_ -155,2         0     0,000        2-3     13,095 /_ -125,2         0
   - 3       7,5635 /_   84,8         0     0,000        3-1       13,1 /_  114,8         0
2525 1       7,5643 /_  -35,2         0     0,000        1-2     13,099 /_   -5,3         0
   - 2       7,5577 /_ -155,3         0     0,000        2-3     13,093 /_ -125,2         0
   - 3       7,5626 /_   84,8         0     0,000        3-1     13,099 /_  114,8         0
2524 1       7,5644 /_  -35,2         0     0,000        1-2     13,099 /_   -5,3         0
   - 2       7,5578 /_ -155,3         0     0,000        2-3     13,094 /_ -125,2         0
   - 3       7,5627 /_   84,8         0     0,000        3-1     13,099 /_  114,8         0
2522 1       7,5644 /_  -35,2         0     0,000        1-2     13,099 /_   -5,3         0
   - 2       7,5579 /_ -155,3         0     0,000        2-3     13,094 /_ -125,2         0
   - 3       7,5627 /_   84,8         0     0,000        3-1     13,099 /_  114,8         0
2570 1       7,5657 /_  -35,2         0     0,000        1-2     13,101 /_   -5,2         0
   - 2        7,559 /_ -155,2         0     0,000        2-3     13,096 /_ -125,2         0
   - 3       7,5638 /_   84,8         0     0,000        3-1     13,101 /_  114,8         0
   - 4    0,0085964 /_ -144,0         0     0,000
2167 1       7,5193 /_  -35,9         0     0,000        1-2     13,019 /_   -5,9         0
   - 2       7,5189 /_ -155,8         0     0,000        2-3     13,025 /_ -125,8         0
   - 3       7,5232 /_   84,2         0     0,000        3-1     13,033 /_  114,1         0
2163 1       7,5192 /_  -35,9         0     0,000        1-2     13,019 /_   -5,9         0
   - 2       7,5189 /_ -155,8         0     0,000        2-3     13,025 /_ -125,8         0
   - 3       7,5231 /_   84,2         0     0,000        3-1     13,033 /_  114,1         0
2180 1       7,5193 /_  -35,9         0     0,000        1-2     13,019 /_   -5,9         0
   - 2        7,519 /_ -155,8         0     0,000        2-3     13,025 /_ -125,8         0
   - 3       7,5232 /_   84,2         0     0,000        3-1     13,034 /_  114,1         0
245  1       7,4931 /_  -35,8         0     0,000        1-2     12,971 /_   -5,8         0
   - 2       7,4873 /_ -155,8         0     0,000        2-3     12,972 /_ -125,8         0
   - 3       7,4931 /_   84,2         0     0,000        3-1     12,982 /_  114,2         0
115  1       7,4935 /_  -35,8         0     0,000        1-2     12,972 /_   -5,8         0
   - 2       7,4877 /_ -155,8         0     0,000        2-3     12,973 /_ -125,8         0
