
SYMMETRICAL COMPONENT VOLTAGES BY BUS (for 3-phase buses)

Bus   Mag:   V1 (kV)    p.u.     V2 (kV)   %V2/V1    V0 (kV)    %V0/V1

3259     48,69          0    0,01196    0,02456 3,305E-009 6,788E-009
735      7,435          0   0,003976    0,05348 0,0007259  0,009763
730      7,436          0   0,003974    0,05344 0,0007025  0,009447
702       7,44          0   0,003962    0,05325  0,000595  0,007998
699       7,44          0   0,003962    0,05325  0,000595  0,007998
1384     7,418          0   0,006802     0,0917  0,007551    0,1018
3144       7,5          0   0,002531    0,03374  0,002139   0,02852
2678     7,546          0   0,002897    0,03839  0,003413   0,04523
2491     7,563          0   0,002094    0,02769  0,002725   0,03604
2521     7,563          0   0,002106    0,02784   0,00279   0,03689
2139     7,521          0   0,004877    0,06485  0,002924   0,03888
234      7,493          0   0,004009     0,0535 0,0003977  0,005307
113      7,494          0    0,00401    0,05351 0,0004089  0,005457
734       7,43          0          0          0         0         0
737      7,434          0    0,00398    0,05354 0,0007468   0,01005
729      7,436          0   0,003974    0,05344 0,0007025  0,009447
701       7,44          0   0,003962    0,05325  0,000595  0,007998
2677     7,546          0   0,002897    0,03839  0,003414   0,04524
2498     7,563          0   0,002096    0,02772  0,002729   0,03608
2520     7,563          0   0,002108    0,02788  0,002799   0,03701
2155     7,521          0   0,004877    0,06485  0,002924   0,03888
233      7,493          0   0,004007    0,05348 0,0003817  0,005095
740      7,433          0   0,003978    0,05352 0,0007681   0,01033
736      7,434          0   0,003981    0,05355 0,0007462   0,01004
700       7,44          0   0,003962    0,05325  0,000595  0,007998
1386     7,417          0    0,00681    0,09181  0,007565     0,102
3146     7,499          0   0,002534     0,0338  0,002146   0,02862
2676     7,546          0   0,002898     0,0384  0,003415   0,04525
2497     7,563          0   0,002096    0,02772  0,002729   0,03608
2501     7,562          0   0,002098    0,02774  0,002732   0,03612
2519     7,563          0   0,002115    0,02796   0,00282   0,03728
2154     7,521          0   0,004877    0,06485  0,002924   0,03888
2161     7,521          0   0,004877    0,06485  0,002924   0,03888
232      7,492          0   0,004006    0,05347 0,0003704  0,004944
1387     7,417          0    0,00681    0,09181  0,007565     0,102
1139     7,417          0    0,00681    0,09181  0,007565     0,102
3147     7,498          0    0,00254    0,03388  0,002158   0,02878
2723     7,546          0   0,002898     0,0384  0,003415   0,04526
2500     7,562          0   0,002098    0,02774  0,002732   0,03612
2512     7,562          0   0,002105    0,02783  0,002743   0,03627
2557     7,563          0   0,002118    0,02801  0,002832   0,03745
231      7,492          0   0,004005    0,05346 0,0003648   0,00487
114      7,492          0   0,004006    0,05347 0,0003704  0,004944
738      7,433          0   0,003976    0,05349 0,0007945   0,01069
1388     7,417          0   0,006811    0,09183  0,007567     0,102
3148     7,497          0   0,002543    0,03392  0,002164   0,02887
2722     7,546          0   0,002898     0,0384  0,003415   0,04526
2719     7,546          0   0,002899    0,03841  0,003416   0,04527
2496     7,562          0   0,002098    0,02774  0,002732   0,03612
2511     7,562          0   0,002105    0,02784  0,002743   0,03627
2499     7,562          0   0,002106    0,02785  0,002747   0,03633
2556     7,563          0   0,002122    0,02806  0,002845   0,03762
2157      7,52          0   0,004877    0,06485  0,002924   0,03888
2159     7,521          0   0,004877    0,06485  0,002924   0,03888
242      7,492          0   0,004004    0,05345 0,0003582  0,004782
744      7,432          0   0,003973    0,05346 0,0008205   0,01104
1393     7,417          0   0,006811    0,09183  0,007567     0,102
1144     7,417          0   0,006811    0,09183  0,007567     0,102
3149     7,497          0   0,002545    0,03394  0,002167   0,02891
2718     7,546          0   0,002899    0,03841  0,003417   0,04528
2510     7,562          0   0,002106    0,02784  0,002743   0,03627
2526     7,562          0   0,002106    0,02786  0,002748   0,03634
2279     7,563          0   0,002122    0,02806  0,002846   0,03763
2164      7,52          0   0,004877    0,06485  0,002924   0,03888
2158     7,521          0   0,004877    0,06485  0,002924   0,03888
241      7,491          0   0,004003    0,05344 0,0003568  0,004762
240      7,492          0   0,004005    0,05346 0,0003561  0,004753
238      7,492          0   0,004004    0,05345 0,0003582  0,004782
746      7,432          0   0,003972    0,05345 0,0008296   0,01116
745      7,432          0   0,003973    0,05346 0,0008205   0,01104
613      7,432          0   0,003973    0,05346 0,0008205   0,01104
1392     7,417          0   0,006811    0,09183  0,007567     0,102
1146     7,417          0   0,006811    0,09183  0,007567     0,102
3150     7,496          0   0,002546    0,03397  0,002171   0,02896
2717     7,546          0   0,002901    0,03844   0,00342   0,04532
2492     7,562          0   0,002098    0,02774  0,002732   0,03612
2525     7,562          0   0,002107    0,02787   0,00275   0,03637
2524     7,562          0   0,002106    0,02786  0,002748   0,03634
2522     7,562          0   0,002106    0,02786  0,002748   0,03634
2570     7,563          0   0,002127    0,02812   0,00286   0,03782
2167      7,52          0   0,004877    0,06485  0,002924   0,03888
2163      7,52          0   0,004877    0,06485  0,002924   0,03888
2180     7,521          0   0,004877    0,06485  0,002924   0,03888
245      7,491          0   0,004001    0,05341 0,0003549  0,004737
115      7,492          0   0,004007    0,05348 0,0003529  0,004711
239      7,492          0   0,004004    0,05345 0,0003582  0,004782
761      7,431          0    0,00397    0,05343  0,000853   0,01148
752      7,432          0   0,003973    0,05346 0,0008205   0,01104
611      7,432          0   0,003973    0,05346 0,0008205   0,01104
1391     7,417          0   0,006811    0,09184  0,007568     0,102
1122     7,415          0   0,006815    0,09191  0,007571    0,1021
3151     7,496          0    0,00255    0,03402  0,002179   0,02906
2680     7,546          0   0,002902    0,03845  0,003421   0,04534
2490     7,562          0   0,002098    0,02774  0,002732   0,03612
2540     7,561          0   0,002108    0,02788  0,002752   0,03639
2523     7,562          0   0,002106    0,02786  0,002748   0,03634
2528     7,562          0   0,002106    0,02786  0,002748   0,03634
2569     7,563          0   0,002127    0,02812   0,00286   0,03782
2280     7,563          0   0,002132    0,02819  0,002876   0,03803
2166      7,52          0   0,004877    0,06485  0,002924   0,03888
1993      7,52          0   0,004877    0,06485  0,002924   0,03888
2162      7,52          0   0,004877    0,06485  0,002924   0,03888
2179     7,521          0   0,004877    0,06485  0,002924   0,03888
2182      7,52          0   0,004877    0,06485  0,002924   0,03888
237      7,492          0   0,004004    0,05345 0,0003582  0,004782
236      7,492          0   0,004004    0,05345 0,0003582  0,004782
764       7,43          0   0,003968     0,0534 0,0008821   0,01187
757      7,431          0    0,00397    0,05343  0,000853   0,01148
751      7,432          0   0,003973    0,05346 0,0008205   0,01104
750      7,432          0   0,003973    0,05346 0,0008205   0,01104
612      7,432          0   0,003973    0,05346 0,0008205   0,01104
1390     7,416          0   0,006812    0,09185  0,007569    0,1021
1123     7,417          0   0,006811    0,09183  0,007567     0,102
1130     7,409          0   0,006827    0,09215  0,007583    0,1023
3152     7,495          0    0,00255    0,03402  0,002179   0,02907
2675     7,546          0   0,002902    0,03845  0,003422   0,04534
2488     7,562          0   0,002098    0,02774  0,002732   0,03612
2551     7,561          0   0,002108    0,02788  0,002752   0,03639
2539     7,561          0    0,00211     0,0279  0,002753   0,03641
2579     7,563          0   0,002135    0,02822  0,002886   0,03815
2165      7,52          0   0,004877    0,06485  0,002924   0,03888
1994      7,52          0   0,004877    0,06485  0,002924   0,03888
2153      7,52          0   0,004877    0,06485  0,002924   0,03888
2145      7,52          0   0,004877    0,06485  0,002924   0,03888
2181      7,52          0   0,004877    0,06485  0,002924   0,03888
243      7,491          0   0,003998    0,05338 0,0003528  0,004709
259      7,492          0   0,004009    0,05352 0,0003472  0,004634
235      7,492          0   0,004004    0,05345 0,0003582  0,004782
763       7,43          0   0,003968     0,0534 0,0008821   0,01187
760      7,429          0   0,003964    0,05336 0,0009281   0,01249
756      7,432          0   0,003973    0,05346 0,0008205   0,01104
1389     7,416          0   0,006812    0,09186   0,00757    0,1021
1126     7,417          0   0,006811    0,09183  0,007567     0,102
1129     7,409          0   0,006828    0,09216  0,007583    0,1024
3153     7,495          0   0,002549    0,03402  0,002179   0,02908
2674     7,546          0   0,002902    0,03845  0,003422   0,04534
2487     7,562          0   0,002098    0,02774  0,002732   0,03612
2550     7,561          0   0,002108    0,02788  0,002752   0,03639
2530     7,558          0          0          0         0         0
2517     7,562          0   0,002106    0,02786  0,002748   0,03634
2534     7,562          0   0,002106    0,02786  0,002748   0,03634
2578     7,563          0   0,002136    0,02824  0,002888   0,03819
2585     7,563          0   0,002134    0,02822  0,002886   0,03816
2267     7,563          0   0,002135    0,02822  0,002886   0,03815
2152      7,52          0   0,004877    0,06485  0,002924   0,03888
246      7,491          0   0,003996    0,05335 0,0003519  0,004698
265      7,492          0   0,004011    0,05355 0,0003423  0,004569
759      7,429          0   0,003962    0,05333 0,0009536   0,01284
755      7,432          0   0,003973    0,05346 0,0008205   0,01104
749      7,432          0   0,003973    0,05346 0,0008205   0,01104
1382     7,416          0   0,006813    0,09186  0,007571    0,1021
1125     7,417          0   0,006811    0,09183  0,007567     0,102
1128     7,408          0   0,006828    0,09217  0,007584    0,1024
3154     7,494          0   0,002549    0,03401   0,00218   0,02908
2692     7,546          0   0,002905     0,0385  0,003428   0,04542
2562     7,561          0   0,002108    0,02788  0,002752   0,03639
2516     7,562          0   0,002106    0,02786  0,002748   0,03634
2513     7,562          0   0,002106    0,02786  0,002748   0,03634
2533     7,562          0   0,002106    0,02786  0,002748   0,03634
2542     7,562          0   0,002106    0,02786  0,002748   0,03634
2577     7,563          0   0,002138    0,02828  0,002896   0,03829
1996      7,52          0   0,004877    0,06485  0,002924   0,03888
2151      7,52          0   0,004877    0,06485  0,002924   0,03888
248       7,49          0   0,003995    0,05334 0,0003515  0,004693
264      7,488          0          0          0         0         0
273      7,492          0   0,004013    0,05357   0,00034  0,004538
758      7,428          0    0,00396    0,05331 0,0009791   0,01318
748      7,432          0   0,003973    0,05346 0,0008205   0,01104
1124     7,417          0   0,006811    0,09183  0,007567     0,102
1127     7,408          0   0,006829    0,09218  0,007585    0,1024
3161     7,493          0   0,002549    0,03401   0,00218   0,02909
2691     7,546          0   0,002906     0,0385  0,003428   0,04542
2561     7,561          0   0,002108    0,02788  0,002752   0,03639
2566     7,561          0   0,002108    0,02788  0,002752   0,03639
2558     7,561          0   0,002108    0,02788  0,002752   0,03639
2515     7,561          0   0,002106    0,02786  0,002748   0,03634
2532     7,562          0   0,002106    0,02786  0,002748   0,03634
2549     7,562          0   0,002106    0,02786  0,002748   0,03634
2576     7,563          0    0,00214     0,0283  0,002901   0,03836
2572     7,563          0   0,002138    0,02828  0,002896   0,03829
2589     7,563          0   0,002133     0,0282  0,002887   0,03817
2178      7,52          0   0,004877    0,06485  0,002924   0,03888
2150      7,52          0   0,004877    0,06485  0,002924   0,03888
247       7,49          0   0,003995    0,05334 0,0003515  0,004693
252       7,49          0   0,003992     0,0533 0,0003514  0,004692
272      7,492          0   0,004016    0,05361 0,0003364   0,00449
607      7,428          0    0,00396    0,05331 0,0009842   0,01325
747      7,432          0   0,003973    0,05346 0,0008205   0,01104
1368     7,416          0   0,006813    0,09186  0,007571    0,1021
1147     7,417          0   0,006811    0,09183  0,007567     0,102
1149     7,408          0   0,006829    0,09219  0,007585    0,1024
3160     7,493          0   0,002549    0,03401   0,00218   0,02909
3155     7,493          0   0,002548    0,03401   0,00218    0,0291
2690     7,546          0   0,002908    0,03854  0,003432   0,04548
2560     7,561          0   0,002108    0,02788  0,002752   0,03639
2565     7,561          0   0,002108    0,02788  0,002752   0,03639
2567     7,561          0   0,002108    0,02788  0,002752   0,03639
2514     7,561          0   0,002106    0,02786  0,002748   0,03634
2507     7,561          0   0,002106    0,02786  0,002748   0,03634
2548     7,561          0   0,002106    0,02786  0,002748   0,03634
2546     7,562          0   0,002106    0,02786  0,002748   0,03634
2575     7,563          0   0,002145    0,02836  0,002913   0,03852
2588     7,563          0   0,002133     0,0282  0,002887   0,03817
2595     7,562          0   0,002134    0,02821  0,002887   0,03818
2177      7,52          0   0,004877    0,06485  0,002924   0,03888
2149      7,52          0   0,004877    0,06486  0,002924   0,03888
251       7,49          0   0,003992    0,05329 0,0003515  0,004694
257       7,49          0   0,003991    0,05328 0,0003518  0,004697
297      7,492          0   0,004018    0,05363 0,0003341   0,00446
785      7,427          0   0,003959     0,0533  0,001009   0,01359
604      7,428          0   0,003959    0,05329 0,0009854   0,01327
606      7,428          0    0,00396    0,05331 0,0009842   0,01325
1369     7,416          0   0,006814    0,09188  0,007572    0,1021
3156     7,491          0   0,002547      0,034  0,002181   0,02911
2689     7,546          0   0,002908    0,03854  0,003432   0,04549
2564     7,561          0   0,002108    0,02788  0,002752    0,0364
2547     7,561          0   0,002106    0,02786  0,002748   0,03634
2574     7,563          0   0,002145    0,02836  0,002913   0,03852
2571     7,559          0          0          0         0         0
2594     7,562          0   0,002134    0,02821  0,002887   0,03818
2593     7,558          0          0          0         0         0
2176      7,52          0   0,004877    0,06485  0,002924   0,03888
2148      7,52          0   0,004877    0,06486  0,002924   0,03888
250       7,49          0   0,003991    0,05329 0,0003517  0,004696
256       7,49          0    0,00399    0,05327 0,0003521  0,004702
303      7,492          0   0,004019    0,05365 0,0003329  0,004443
787      7,427          0   0,003958     0,0533   0,00103   0,01387
778      7,428          0   0,003957    0,05328 0,0009868   0,01329
784      7,428          0    0,00396    0,05331 0,0009842   0,01325
1370     7,416          0   0,006814    0,09189  0,007573    0,1021
1403     7,408          0   0,006829    0,09219  0,007585    0,1024
3157     7,489          0   0,002546    0,03399  0,002182   0,02913
2688     7,546          0   0,002912    0,03859  0,003439   0,04557
2555     7,561          0   0,002108    0,02788  0,002752   0,03639
2563     7,561          0   0,002108    0,02788  0,002752    0,0364
2573     7,563          0   0,002145    0,02836  0,002913   0,03852
2606     7,562          0   0,002134    0,02822  0,002887   0,03818
2175      7,52          0   0,004877    0,06485  0,002924   0,03888
2147      7,52          0   0,004877    0,06486  0,002924   0,03888
249       7,49          0   0,003991    0,05329 0,0003517  0,004696
302      7,492          0   0,004019    0,05365 0,0003327  0,004441
309      7,492          0   0,004019    0,05365 0,0003329  0,004443
791      7,425          0   0,003958     0,0533  0,001059   0,01426
786      7,422          0          0          0         0         0
777      7,423          0          0          0         0         0
773      7,428          0   0,003957    0,05328 0,0009868   0,01329
783      7,428          0    0,00396    0,05331 0,0009842   0,01325
605      7,428          0    0,00396    0,05331 0,0009842   0,01325
1354     7,415          0   0,006815    0,09191  0,007575    0,1022
1402     7,408          0    0,00683     0,0922  0,007586    0,1024
1399     7,408          0   0,006829    0,09219  0,007585    0,1024
3158     7,487          0   0,002545    0,03398  0,002183   0,02915
2687     7,546          0   0,002913     0,0386  0,003439   0,04557
2554     7,561          0   0,002108    0,02788  0,002752   0,03639
2277      7,56          0   0,002108    0,02788  0,002752    0,0364
2568     7,563          0   0,002145    0,02836  0,002913   0,03852
2611     7,562          0   0,002134    0,02822  0,002887   0,03818
2174      7,52          0   0,004877    0,06485  0,002924   0,03888
2146      7,52          0   0,004877    0,06486  0,002924   0,03888
2127      7,52          0   0,004877    0,06486  0,002924   0,03888
253      7,489          0    0,00399    0,05327 0,0003522  0,004703
275       7,49          0   0,003988    0,05324 0,0003532  0,004715
310      7,492          0   0,004019    0,05365 0,0003329  0,004443
790      7,425          0   0,003958     0,0533  0,001059   0,01426
789      7,424          0   0,003957     0,0533  0,001091   0,01469
776      7,428          0   0,003957    0,05328 0,0009868   0,01329
1367     7,415          0   0,006815    0,09191  0,007576    0,1022
1407     7,407          0   0,006831    0,09222  0,007587    0,1024
1400     7,408          0   0,006829    0,09219  0,007585    0,1024
3159     7,487          0   0,002544    0,03398  0,002183   0,02916
2686     7,546          0   0,002916    0,03864  0,003444   0,04564
2553     7,561          0   0,002108    0,02788  0,002752   0,03639
2590      7,56          0   0,002108    0,02788  0,002752    0,0364
2587      7,56          0   0,002108    0,02788  0,002752    0,0364
2615     7,562          0   0,002134    0,02822  0,002887   0,03818
2610     7,562          0   0,002134    0,02822  0,002887   0,03818
2608     7,562          0   0,002134    0,02822  0,002887   0,03818
2173      7,52          0   0,004877    0,06485  0,002924   0,03888
254      7,489          0   0,003989    0,05326 0,0003528  0,004711
276       7,49          0   0,003986    0,05321  0,000355   0,00474
308      7,492          0   0,004019    0,05365 0,0003329  0,004443
105      7,492          0   0,004019    0,05365 0,0003329  0,004443
819      7,423          0   0,003957     0,0533  0,001119   0,01507
775      7,428          0   0,003957    0,05328 0,0009868   0,01329
774      7,428          0   0,003957    0,05328 0,0009868   0,01329
1366     7,415          0   0,006815    0,09191  0,007576    0,1022
1365     7,415          0   0,006816    0,09192  0,007577    0,1022
1406     7,407          0   0,006831    0,09222  0,007587    0,1024
1405     7,406          0   0,006831    0,09224  0,007588    0,1025
1401     7,408          0   0,006829    0,09219  0,007585    0,1024
3172     7,486          0   0,002544    0,03398  0,002183   0,02916
2685     7,546          0   0,002916    0,03864  0,003444   0,04565
2552     7,561          0   0,002108    0,02788  0,002752   0,03639
2545     7,561          0   0,002108    0,02788  0,002752   0,03639
2591      7,56          0   0,002108    0,02788  0,002752    0,0364
2599      7,56          0   0,002108    0,02788  0,002752    0,0364
2276      7,56          0   0,002108    0,02788  0,002752    0,0364
2614     7,562          0   0,002134    0,02822  0,002887   0,03818
2609     7,562          0   0,002134    0,02822  0,002887   0,03818
2607     7,562          0   0,002134    0,02822  0,002887   0,03818
2172      7,52          0   0,004877    0,06485  0,002924   0,03888
255      7,489          0   0,003989    0,05326 0,0003519  0,004699
294       7,49          0   0,003986    0,05321 0,0003551  0,004742
271       7,49          0   0,003986    0,05321  0,000355   0,00474
106      7,492          0   0,004019    0,05365 0,0003329  0,004443
828      7,422          0   0,003957    0,05332  0,001132   0,01525
818      7,423          0   0,003957     0,0533  0,001119   0,01508
772      7,428          0   0,003957    0,05328 0,0009868   0,01329
765      7,428          0   0,003957    0,05328 0,0009868   0,01329
1364     7,415          0   0,006816    0,09192  0,007577    0,1022
1355     7,415          0   0,006816    0,09192  0,007577    0,1022
1404     7,406          0   0,006832    0,09226   0,00759    0,1025
1148     7,408          0   0,006829    0,09219  0,007585    0,1024
3171     7,488          0          0          0         0         0
3173     7,485          0   0,002544    0,03399  0,002184   0,02918
2693     7,546          0   0,002919    0,03868   0,00345   0,04571
2544     7,561          0   0,002108    0,02788  0,002752   0,03639
2543     7,561          0   0,002108    0,02788  0,002752   0,03639
2592      7,56          0   0,002108    0,02788  0,002752    0,0364
2600      7,56          0   0,002108    0,02788  0,002752    0,0364
2586      7,56          0   0,002108    0,02788  0,002752    0,0364
2260      7,56          0   0,002108    0,02788  0,002752    0,0364
2633     7,561          0   0,002134    0,02822  0,002887   0,03818
2605     7,562          0   0,002134    0,02822  0,002887   0,03818
2604     7,562          0   0,002134    0,02822  0,002887   0,03818
2627     7,562          0   0,002134    0,02822  0,002887   0,03818
2171      7,52          0   0,004877    0,06485  0,002924   0,03888
116      7,489          0   0,003989    0,05326 0,0003519  0,004699
261      7,488          0   0,003989    0,05327 0,0003504  0,004679
295       7,49          0   0,003983    0,05318 0,0003581  0,004782
837      7,421          0   0,003957    0,05332  0,001141   0,01537
810      7,423          0   0,003965    0,05342  0,001131   0,01524
771      7,428          0   0,003957    0,05328 0,0009868   0,01329
766      7,428          0   0,003957    0,05328 0,0009868   0,01329
1356     7,415          0   0,006816    0,09192  0,007577    0,1022
1398     7,405          0   0,006833    0,09227   0,00759    0,1025
1397     7,406          0   0,006832    0,09226   0,00759    0,1025
3177     7,485          0   0,002544    0,03399  0,002184   0,02918
2694     7,546          0   0,002919    0,03868   0,00345   0,04571
2538     7,561          0   0,002108    0,02788  0,002752   0,03639
2535     7,561          0   0,002108    0,02788  0,002752   0,03639
2541     7,561          0   0,002108    0,02788  0,002752   0,03639
2598      7,56          0   0,002108    0,02788  0,002752    0,0364
2620      7,56          0   0,002108    0,02788  0,002752    0,0364
2582      7,56          0   0,002108    0,02788  0,002752    0,0364
2632     7,561          0   0,002134    0,02822  0,002887   0,03818
2634     7,561          0   0,002134    0,02822  0,002887   0,03819
2603     7,561          0   0,002134    0,02822  0,002887   0,03818
2626     7,562          0   0,002134    0,02822  0,002887   0,03818
2170      7,52          0   0,004877    0,06485  0,002924   0,03888
117      7,489          0   0,003989    0,05326 0,0003519  0,004699
260      7,488          0   0,003989    0,05327 0,0003495  0,004667
296       7,49          0   0,003983    0,05317 0,0003586  0,004788
841       7,42          0   0,003957    0,05333  0,001148   0,01548
829      7,421          0   0,003957    0,05332  0,001141   0,01537
807      7,423          0   0,003965    0,05342  0,001131   0,01524
804      7,423          0   0,003973    0,05352  0,001142   0,01539
770      7,428          0   0,003957    0,05328 0,0009868   0,01329
767      7,428          0   0,003957    0,05328 0,0009868   0,01329
1357     7,415          0   0,006816    0,09192  0,007577    0,1022
1409     7,404          0   0,006834     0,0923  0,007592    0,1025
1396     7,406          0   0,006832    0,09226   0,00759    0,1025
3176     7,485          0   0,002544    0,03399  0,002184   0,02918
3181     7,484          0   0,002544      0,034  0,002185   0,02919
2695     7,546          0   0,002919    0,03868   0,00345   0,04571
2537     7,561          0   0,002108    0,02788  0,002752   0,03639
2531     7,561          0   0,002108    0,02788  0,002752   0,03639
2529     7,561          0   0,002108    0,02788  0,002752   0,03639
2621      7,56          0   0,002108    0,02788  0,002752    0,0364
2583      7,56          0   0,002108    0,02788  0,002752    0,0364
2644     7,561          0   0,002134    0,02822  0,002887   0,03819
2596     7,561          0   0,002134    0,02822  0,002887   0,03818
2169      7,52          0   0,004877    0,06485  0,002924   0,03888
119      7,488          0    0,00399    0,05329 0,0003473  0,004638
81       7,488          0   0,003989    0,05327 0,0003496  0,004669
293       7,49          0   0,003983    0,05317 0,0003586  0,004788
291       7,49          0   0,003983    0,05317 0,0003586  0,004788
286       7,49          0   0,003987    0,05324 0,0003608  0,004817
845       7,42          0   0,003957    0,05333  0,001152   0,01553
614       7,42          0   0,003957    0,05333  0,001148   0,01548
809      7,423          0   0,003965    0,05342  0,001131   0,01524
769      7,428          0   0,003957    0,05328 0,0009868   0,01329
1358     7,415          0   0,006816    0,09192  0,007577    0,1022
1395     7,406          0   0,006832    0,09226   0,00759    0,1025
1394     7,406          0   0,006832    0,09226   0,00759    0,1025
3174     7,485          0   0,002544    0,03399  0,002184   0,02918
3180     7,484          0   0,002544      0,034  0,002185   0,02919
3175     7,484          0   0,002544      0,034  0,002185   0,02919
2696     7,546          0   0,002919    0,03868   0,00345   0,04571
2536     7,561          0   0,002108    0,02788  0,002752   0,03639
2602      7,56          0   0,002108    0,02788  0,002752    0,0364
2622      7,56          0   0,002108    0,02788  0,002752    0,0364
2581      7,56          0   0,002108    0,02788  0,002752    0,0364
2266      7,56          0   0,002108    0,02788  0,002752    0,0364
2643     7,561          0   0,002134    0,02822  0,002887   0,03819
2642     7,561          0   0,002134    0,02822  0,002887   0,03819
2168      7,52          0   0,004877    0,06485  0,002924   0,03888
80       7,488          0   0,003989    0,05327 0,0003497   0,00467
292       7,49          0   0,003983    0,05317 0,0003586  0,004788
290       7,49          0   0,003983    0,05317 0,0003586  0,004788
287       7,49          0    0,00399    0,05327 0,0003621  0,004835
844      7,419          0   0,003957    0,05334  0,001162   0,01566
615       7,42          0   0,003957    0,05333  0,001148   0,01548
796      7,418          0          0          0         0         0
768      7,428          0   0,003957    0,05328 0,0009868   0,01329
762      7,428          0   0,003957    0,05328 0,0009868   0,01329
1353     7,415          0   0,006816    0,09192  0,007577    0,1022
1413     7,403          0   0,006835    0,09233  0,007594    0,1026
3191     7,484          0   0,002545      0,034  0,002185    0,0292
2716     7,546          0   0,002919    0,03868   0,00345   0,04571
2281     7,561          0   0,002108    0,02788  0,002752   0,03639
2601      7,56          0   0,002108    0,02788  0,002752    0,0364
2623      7,56          0   0,002108    0,02788  0,002752    0,0364
2580      7,56          0   0,002108    0,02788  0,002752    0,0364
2265      7,56          0   0,002108    0,02788  0,002752    0,0364
2185      7,52          0   0,004877    0,06485  0,002924   0,03888
270      7,488          0   0,003992    0,05332 0,0003462  0,004623
79       7,487          0   0,003988    0,05326 0,0003501  0,004676
289       7,49          0   0,003983    0,05317 0,0003586  0,004788
850      7,418          0   0,003957    0,05335  0,001168   0,01574
812      7,423          0   0,003965    0,05342  0,001131   0,01524
795      7,418          0          0          0         0         0
1352     7,415          0   0,006816    0,09192  0,007577    0,1022
1334     7,415          0   0,006816    0,09192  0,007577    0,1022
1412     7,403          0   0,006836    0,09235  0,007595    0,1026
3190     7,484          0   0,002545      0,034  0,002185    0,0292
3183     7,482          0   0,002545    0,03402  0,002186   0,02922
2715     7,546          0   0,002919    0,03868   0,00345   0,04571
2613      7,56          0   0,002108    0,02788  0,002752    0,0364
2624      7,56          0   0,002108    0,02788  0,002752    0,0364
2263      7,56          0   0,002108    0,02788  0,002752    0,0364
2264      7,56          0   0,002108    0,02788  0,002752    0,0364
2640     7,561          0   0,002134    0,02822  0,002887   0,03819
2184      7,52          0   0,004877    0,06485  0,002924   0,03888
269      7,484          0          0          0         0         0
120      7,488          0   0,003992    0,05332 0,0003462  0,004623
78       7,487          0   0,003988    0,05326 0,0003501  0,004676
299       7,49          0   0,003983    0,05317 0,0003586  0,004788
122       7,49          0   0,003983    0,05317 0,0003586  0,004788
285       7,49          0    0,00399    0,05328 0,0003623  0,004837
849      7,418          0   0,003957    0,05335  0,001168   0,01574
843      7,418          0   0,003958    0,05335  0,001174   0,01582
811      7,423          0   0,003965    0,05342  0,001131   0,01524
813      7,423          0   0,003965    0,05342  0,001131   0,01524
794      7,418          0          0          0         0         0
1335     7,415          0   0,006816    0,09192  0,007577    0,1022
1411     7,403          0   0,006836    0,09235  0,007595    0,1026
1420     7,402          0   0,006837    0,09237  0,007597    0,1026
3182     7,481          0   0,002546    0,03403  0,002187   0,02924
2714     7,546          0   0,002919    0,03868   0,00345   0,04571
2612      7,56          0   0,002108    0,02788  0,002752    0,0364
2625      7,56          0   0,002108    0,02788  0,002752    0,0364
2639     7,561          0   0,002134    0,02822  0,002887   0,03819
2636     7,561          0   0,002134    0,02822  0,002887   0,03819
2183      7,52          0   0,004877    0,06485  0,002924   0,03888
268      7,484          0          0          0         0         0
278      7,488          0   0,003992    0,05332 0,0003462  0,004623
77       7,487          0   0,003987    0,05325  0,000351  0,004688
305       7,49          0   0,003983    0,05317 0,0003586  0,004788
284       7,49          0   0,003993    0,05331 0,0003636  0,004855
857      7,417          0   0,003958    0,05336  0,001182   0,01593
815      7,423          0   0,003965    0,05342  0,001131   0,01524
793      7,418          0          0          0         0         0
1336     7,415          0   0,006816    0,09192  0,007577    0,1022
1410     7,403          0   0,006836    0,09235  0,007595    0,1026
2713     7,546          0   0,002919    0,03868   0,00345   0,04571
2617      7,56          0   0,002108    0,02788  0,002752    0,0364
2638     7,561          0   0,002134    0,02822  0,002887   0,03819
2194      7,52          0   0,004877    0,06485  0,002924   0,03888
267      7,484          0          0          0         0         0
277      7,488          0   0,003992    0,05332 0,0003462  0,004623
121      7,488          0   0,003992    0,05332 0,0003462  0,004623
76       7,487          0   0,003987    0,05325  0,000351  0,004689
304       7,49          0   0,003983    0,05317 0,0003586  0,004788
300       7,49          0   0,003983    0,05317 0,0003586  0,004788
283      7,486          0          0          0         0         0
282       7,49          0   0,003993    0,05331 0,0003636  0,004855
856      7,417          0   0,003958    0,05336  0,001186   0,01599
854      7,417          0   0,003958    0,05336  0,001182   0,01593
814      7,423          0   0,003965    0,05342  0,001131   0,01524
792      7,418          0          0          0         0         0
1337     7,415          0   0,006816    0,09192  0,007577    0,1022
1418     7,401          0   0,006838    0,09239  0,007598    0,1027
3178      7,48          0   0,002546    0,03404  0,002188   0,02926
2616      7,56          0   0,002108    0,02788  0,002752    0,0364
2637     7,561          0   0,002134    0,02822  0,002887   0,03819
2635     7,561          0   0,002134    0,02822  0,002887   0,03819
2193      7,52          0   0,004877    0,06485  0,002924   0,03888
266      7,484          0          0          0         0         0
