SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 1, 0
Xlabel, "X"
Ylabel, "Y"
TxtAlign, 1
KeyClass, 1
ChartCaption, "CMC-01P3:Power, max=465   "
Line, "Line.1307243", "5125.1", "5137.1", 19456, 2,  0, 0, 7.9674337, 0, 6043931, 8454256, 6043970, 8454227, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307249", "5120.1.2.3", "5135.1.2.3", 19520, 6,  0, 0, 7.9674337, 0, 6044146, 8454288, 6044145, 8454285, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.11752552", "5141.1.2.3", "5124.1.2.3", 19712, 6,  0, 0, 7.9674337, 0, 6043533, 8454295, 6043732, 8454262, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307220", "5141.1.2.3", "5162.1.2.3", 19904, 6,  0, 0, 7.9674337, 0, 6043533, 8454295, 6043398, 8454321, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307221", "5139.1", "5140.1", 20096, 2,  0, 0, 7.9674337, 0, 6043928, 8454322, 6043928, 8454319, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307210", "5160.1.2.3", "5162.1.2.3", 20160, 6,  0, 0, 7.9674337, 0, 6043387, 8454451, 6043398, 8454321, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307209", "5162.1.2.3", "5161.1.2.3", 20352, 6,  0, 0, 7.9674337, 0, 6043398, 8454321, 6043267, 8454247, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307241", "5160.1.2.3", "5145.1.2.3", 20544, 6,  0, 0, 7.9674337, 0, 6043387, 8454451, 6043337, 8454613, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307852", "5088.1.2.3", "5161.1.2.3", 20736, 6,  0, 0, 7.9674337, 0, 6043218, 8454187, 6043267, 8454247, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307219", "5142.1.2.3", "5143.1.2.3", 20928, 6,  0, 0, 7.9674337, 0, 6043518, 8454651, 6043427, 8454526, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307218", "5144.1.2.3", "5145.1.2.3", 21120, 6,  0, 0, 7.9674337, 0, 6043336, 8454615, 6043337, 8454613, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307231", "5128.1.2.3", "5129.1.2.3", 21312, 6,  0, 0, 7.9674337, 0, 6043060, 8454372, 6043026, 8454389, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307330", "5087.1.2.3", "5088.1.2.3", 21504, 6,  0, 0, 7.9674337, 0, 6043196, 8454148, 6043218, 8454187, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307239", "5147.1.2.3", "5142.1.2.3", 21696, 6,  0, 0, 7.9674337, 0, 6043558, 8454728, 6043518, 8454651, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307230", "5129.1.2.3", "5159.1.2.3", 21888, 6,  0, 0, 7.9674337, 0, 6043026, 8454389, 6042971, 8454419, 16711680, 1, 0, 0, 0, 0, 16, 1
