
BUSES AND NODES IN ACTIVE CIRCUIT: cmc-01p3

                                Coord                                 Number of     Nodes
  Bus      Base kV             (x, y)                      Keep?       Nodes        connected ...

"19991" 138.000          (           NA,            NA )     No           3          1    2    3 
"6169"   13.800          ( 6033724      , 8457335      )     No           3          1    2    3 
"3968"   13.800          ( 6040650      , 8460786      )     No           2          1    2 
"4051"   13.800          ( 6029194      , 8457906      )     No           2          1    2 
"5282"   13.800          ( 6029183      , 8457931      )     No           3          1    2    3 
"5026"   13.800          ( 6032630      , 8445872      )     No           3          1    2    3 
"4370"   13.800          ( 6034070      , 8447221      )     No           3          1    2    3 
"4652"   13.800          ( 6033812      , 8448202      )     No           3          1    2    3 
"4981"   13.800          ( 6027000      , 8447554      )     No           3          1    2    3 
"6170"   13.800          ( 6033708      , 8457368      )     No           3          1    2    3 
"5081"   13.800          ( 6040649      , 8460830      )     No           1          1 
"4050"   13.800          ( 6029184      , 8457898      )     No           2          1    2 
"5412"   13.800          ( 6029097      , 8457993      )     No           3          1    2    3 
"5027"   13.800          ( 6032644      , 8445772      )     No           3          1    2    3 
"4369"   13.800          ( 6034117      , 8447128      )     No           3          1    2    3 
"4651"   13.800          ( 6033807      , 8448422      )     No           3          1    2    3 
"4980"   13.800          ( 6027004      , 8447473      )     No           3          1    2    3 
"6172"   13.800          ( 6033674      , 8457531      )     No           3          1    2    3 
"3912"   13.800          ( 6040685      , 8460985      )     No           2          1    2 
"3914"   13.800          ( 6040666      , 8460882      )     No           2          1    2 
"3913"   13.800          ( 6040698      , 8460859      )     No           2          1    2 
"5080"   13.800          ( 6040646      , 8460840      )     No           1          1 
"5411"   13.800          ( 6028984      , 8458059      )     No           3          1    2    3 
"5037"   13.800          ( 6032660      , 8445665      )     No           3          1    2    3 
"4378"   13.800          ( 6034172      , 8446990      )     No           3          1    2    3 
"4650"   13.800          ( 6033804      , 8448516      )     No           3          1    2    3 
"4983"   13.800          ( 6027008      , 8447347      )     No           3          1    2    3 
"6171"   13.800          ( 6033635      , 8457738      )     No           3          1    2    3 
"3911"   13.800          ( 6040684      , 8461054      )     No           2          1    2 
"5414"   13.800          ( 6028856      , 8458127      )     No           3          1    2    3 
"5036"   13.800          ( 6032616      , 8445343      )     No           3          1    2    3 
"4377"   13.800          ( 6034220      , 8446887      )     No           3          1    2    3 
"4649"   13.800          ( 6033799      , 8448624      )     No           3          1    2    3 
"4982"   13.800          ( 6027015      , 8447176      )     No           3          1    2    3 
"6176"   13.800          ( 6033623      , 8457797      )     No           3          1    2    3 
"3967"   13.800          ( 6040743      , 8461189      )     No           2          1    2 
"5413"   13.800          ( 6028819      , 8458144      )     No           3          1    2    3 
"5039"   13.800          ( 6032585      , 8445252      )     No           3          1    2    3 
"4379"   13.800          ( 6034285      , 8446729      )     No           3          1    2    3 
"4648"   13.800          ( 6033797      , 8448871      )     No           3          1    2    3 
"4985"   13.800          ( 6027021      , 8446997      )     No           3          1    2    3 
"6175"   13.800          ( 6033600      , 8457915      )     No           3          1    2    3 
"5096"   13.800          ( 6040763      , 8461173      )     No           1          1 
"4149"   13.800          ( 6028779      , 8458164      )     No           3          1    2    3 
"5038"   13.800          ( 6032552      , 8445148      )     No           3          1    2    3 
"4382"   13.800          ( 6034328      , 8446695      )     No           3          1    2    3 
"4647"   13.800          ( 6033796      , 8448933      )     No           3          1    2    3 
"4984"   13.800          ( 6027025      , 8446859      )     No           3          1    2    3 
"5570"   13.800          ( 6033573      , 8457930      )     No           3          1    2    3 
"6174"   13.800          ( 6033580      , 8458016      )     No           3          1    2    3 
"3909"   13.800          ( 6040794      , 8461272      )     No           2          1    2 
"3910"   13.800          ( 6040757      , 8461231      )     No           2          1    2 
"5095"   13.800          ( 6040757      , 8461164      )     No           1          1 
"4148"   13.800          ( 6028744      , 8458181      )     No           3          1    2    3 
"5041"   13.800          ( 6032499      , 8445006      )     No           3          1    2    3 
"4380"   13.800          ( 6034444      , 8446603      )     No           3          1    2    3 
"4646"   13.800          ( 6033812      , 8448978      )     No           3          1    2    3 
"4987"   13.800          ( 6027028      , 8446773      )     No           3          1    2    3 
"6173"   13.800          ( 6033553      , 8458154      )     No           3          1    2    3 
"3908"   13.800          ( 6040824      , 8461314      )     No           2          1    2 
"5281"   13.800          ( 6028701      , 8458203      )     No           3          1    2    3 
"5040"   13.800          ( 6032470      , 8444911      )     No           3          1    2    3 
"4367"   13.800          ( 6034336      , 8446673      )     No           3          1    2    3 
"4381"   13.800          ( 6034335      , 8446676      )     No           3          1    2    3 
"3985"   13.800          ( 6034519      , 8446542      )     No           3          1    2    3 
"4645"   13.800          ( 6033914      , 8449234      )     No           3          1    2    3 
"4986"   13.800          ( 6027037      , 8446589      )     No           3          1    2    3 
"5572"   13.800          ( 6033450      , 8457985      )     No           3          1    2    3 
"5571"   13.800          ( 6033353      , 8458033      )     No           3          1    2    3 
"6177"   13.800          ( 6033529      , 8458278      )     No           3          1    2    3 
"3907"   13.800          ( 6040864      , 8461337      )     No           2          1    2 
"5303"   13.800          ( 6028653      , 8458221      )     No           2          1    2 
"4685"   13.800          ( 6032376      , 8444628      )     No           3          1    2    3 
"4384"   13.800          ( 6034676      , 8446416      )     No           3          1    2    3 
"4615"   13.800          ( 6033904      , 8449237      )     No           3          1    2    3 
"4616"   13.800          ( 6033964      , 8449238      )     No           3          1    2    3 
"4617"   13.800          ( 6033933      , 8449385      )     No           3          1    2    3 
"4971"   13.800          ( 6027043      , 8446449      )     No           3          1    2    3 
"5574"   13.800          ( 6033234      , 8458083      )     No           3          1    2    3 
"6179"   13.800          ( 6033509      , 8458381      )     No           3          1    2    3 
"3906"   13.800          ( 6040874      , 8461377      )     No           2          1    2 
"5416"   13.800          ( 6028699      , 8458238      )     No           3          1    3    2 
"5415"   13.800          ( 6028693      , 8458369      )     No           2          1    3 
"5302"   13.800          ( 6028602      , 8458241      )     No           2          1    2 
"4686"   13.800          ( 6032358      , 8444576      )     No           3          1    2    3 
"4399"   13.800          ( 6034878      , 8446375      )     No           3          1    2    3 
"4614"   13.800          ( 6033901      , 8449238      )     No           3          1    2    3 
"4638"   13.800          ( 6033945      , 8449547      )     No           3          1    2    3 
"4989"   13.800          ( 6027045      , 8446363      )     No           3          1    2    3 
"5573"   13.800          ( 6033131      , 8458130      )     No           3          1    2    3 
"6178"   13.800          ( 6033483      , 8458516      )     No           3          1    2    3 
"3905"   13.800          ( 6040872      , 8461411      )     No           2          1    2 
"5418"   13.800          ( 6028686      , 8458507      )     No           2          1    3 
"4147"   13.800          ( 6028557      , 8458261      )     No           2          1    2 
"4692"   13.800          ( 6032290      , 8444493      )     No           3          1    2    3 
"4383"   13.800          ( 6034733      , 8446478      )     No           3          1    2    3 
"4372"   13.800          ( 6034762      , 8446492      )     No           3          1    2    3 
"4402"   13.800          ( 6035005      , 8446351      )     No           3          1    2    3 
"4607"   13.800          ( 6034089      , 8449240      )     No           3          1    2    3 
"4608"   13.800          ( 6034195      , 8449252      )     No           3          1    2    3 
"4640"   13.800          ( 6033960      , 8449696      )     No           3          1    2    3 
"4988"   13.800          ( 6027047      , 8446135      )     No           3          1    2    3 
"5576"   13.800          ( 6033021      , 8458180      )     No           3          1    2    3 
"5949"   13.800          ( 6033463      , 8458621      )     No           3          1    2    3 
"3904"   13.800          ( 6040868      , 8461491      )     No           2          1    2 
"5417"   13.800          ( 6028688      , 8458553      )     No           2          1    3 
"4146"   13.800          ( 6028507      , 8458283      )     No           2          1    2 
"4687"   13.800          ( 6032397      , 8444576      )     No           3          1    2    3 
"4688"   13.800          ( 6032394      , 8444576      )     No           3          1    2    3 
"4693"   13.800          ( 6032155      , 8444362      )     No           3          1    2    3 
"4371"   13.800          ( 6034764      , 8446493      )     No           3          1    2    3 
"4400"   13.800          ( 6035146      , 8446314      )     No           3          1    2    3 
"4618"   13.800          ( 6034324      , 8449252      )     No           3          1    2    3 
"4639"   13.800          ( 6033951      , 8449813      )     No           3          1    2    3 
"4991"   13.800          ( 6027054      , 8446019      )     No           3          1    2    3 
"5575"   13.800          ( 6032918      , 8458228      )     No           3          1    2    3 
"5948"   13.800          ( 6033445      , 8458724      )     No           3          1    2    3 
"3903"   13.800          ( 6040857      , 8461528      )     No           2          1    2 
"5420"   13.800          ( 6028628      , 8458712      )     No           2          1    3 
"4145"   13.800          ( 6028455      , 8458304      )     No           2          1    2 
"4706"   13.800          ( 6032073      , 8444258      )     No           3          1    2    3 
"4386"   13.800          ( 6035062      , 8446450      )     No           3          1    2    3 
"4401"   13.800          ( 6035051      , 8446437      )     No           3          1    2    3 
"4274"   13.800          ( 6035309      , 8446278      )     No           3          1    2    3 
"4621"   13.800          ( 6034461      , 8449250      )     No           3          1    2    3 
"4642"   13.800          ( 6033917      , 8449913      )     No           3          1    2    3 
"4990"   13.800          ( 6027059      , 8445873      )     No           3          1    2    3 
"5569"   13.800          ( 6032843      , 8458262      )     No           3          1    2    3 
"6180"   13.800          ( 6033550      , 8458613      )     No           3          1    2    3 
"6181"   13.800          ( 6033549      , 8458611      )     No           3          1    2    3 
"3902"   13.800          ( 6040862      , 8461642      )     No           2          1    2 
"5419"   13.800          ( 6028640      , 8458869      )     No           2          1    3 
"4144"   13.800          ( 6028314      , 8458375      )     No           2          1    2 
"4708"   13.800          ( 6031975      , 8444123      )     No           3          1    2    3 
"4385"   13.800          ( 6035064      , 8446452      )     No           3          1    2    3 
"4275"   13.800          ( 6035390      , 8446261      )     No           3          1    2    3 
"4620"   13.800          ( 6034339      , 8449274      )     No           3          1    2    3 
"4619"   13.800          ( 6034341      , 8449276      )     No           3          1    2    3 
"4623"   13.800          ( 6034591      , 8449229      )     No           3          1    2    3 
"4641"   13.800          ( 6033919      , 8450005      )     No           3          1    2    3 
"4993"   13.800          ( 6027069      , 8445670      )     No           3          1    2    3 
"5588"   13.800          ( 6032692      , 8458331      )     No           3          1    2    3 
"6182"   13.800          ( 6033803      , 8458927      )     No           1          1 
"6183"   13.800          ( 6033653      , 8458843      )     No           3          1    2    3 
"3901"   13.800          ( 6040857      , 8461696      )     No           2          1    2 
"5422"   13.800          ( 6028648      , 8458956      )     No           2          1    3 
"5297"   13.800          ( 6028178      , 8458442      )     No           2          1    2 
"4707"   13.800          ( 6031940      , 8443934      )     No           3          1    2    3 
"4387"   13.800          ( 6035320      , 8446324      )     No           3          1    2    3 
"4389"   13.800          ( 6035380      , 8446364      )     No           3          1    2    3 
"4276"   13.800          ( 6035459      , 8446244      )     No           3          1    2    3 
"4622"   13.800          ( 6034818      , 8449207      )     No           3          1    2    3 
"4613"   13.800          ( 6033878      , 8450061      )     No           3          1    2    3 
"4992"   13.800          ( 6027076      , 8445432      )     No           3          1    2    3 
"5587"   13.800          ( 6032671      , 8458436      )     No           3          1    2    3 
"5947"   13.800          ( 6033901      , 8458979      )     No           1          1 
"3900"   13.800          ( 6040826      , 8461781      )     No           2          1    2 
"5421"   13.800          ( 6028653      , 8459062      )     No           2          1    3 
"5296"   13.800          ( 6028134      , 8458463      )     No           2          1    2 
"4703"   13.800          ( 6031834      , 8443789      )     No           3          1    2    3 
"4388"   13.800          ( 6035382      , 8446366      )     No           3          1    2    3 
"4362"   13.800          ( 6035548      , 8446238      )     No           3          1    2    3 
"4624"   13.800          ( 6034986      , 8449189      )     No           3          1    2    3 
"4643"   13.800          ( 6033915      , 8450063      )     No           3          1    2    3 
"4644"   13.800          ( 6033915      , 8450061      )     No           3          1    2    3 
"4994"   13.800          ( 6027077      , 8445361      )     No           3          1    2    3 
"5586"   13.800          ( 6032652      , 8458522      )     No           3          1    2    3 
"6184"   13.800          ( 6034030      , 8459049      )     No           1          1 
"3899"   13.800          ( 6040851      , 8461852      )     No           2          1    2 
"5423"   13.800          ( 6028632      , 8459136      )     No           2          1    3 
"4142"   13.800          ( 6028083      , 8458486      )     No           2          1    2 
"4689"   13.800          ( 6031922      , 8443950      )     No           3          1    2    3 
"4690"   13.800          ( 6031924      , 8443948      )     No           3          1    2    3 
"4705"   13.800          ( 6031826      , 8443709      )     No           3          1    2    3 
"4391"   13.800          ( 6035513      , 8446253      )     No           3          1    2    3 
"4390"   13.800          ( 6035515      , 8446253      )     No           3          1    2    3 
"4277"   13.800          ( 6035622      , 8446132      )     No           3          1    2    3 
"4610"   13.800          ( 6034817      , 8449199      )     No           3          1    2    3 
"4609"   13.800          ( 6034817      , 8449197      )     No           2          1    2 
"4628"   13.800          ( 6035124      , 8449165      )     No           3          1    2    3 
"4509"   13.800          ( 6033576      , 8450375      )     No           3          1    2    3 
"4517"   13.800          ( 6033693      , 8450272      )     No           3          1    2    3 
"5022"   13.800          ( 6027078      , 8445255      )     No           3          1    2    3 
"5585"   13.800          ( 6032618      , 8458647      )     No           3          1    2    3 
"6186"   13.800          ( 6034098      , 8459088      )     No           1          1 
"3898"   13.800          ( 6040899      , 8461936      )     No           2          1    2 
"5425"   13.800          ( 6028673      , 8459257      )     No           2          1    3 
"4143"   13.800          ( 6028032      , 8458510      )     No           2          1    2 
"4704"   13.800          ( 6031799      , 8443371      )     No           3          1    2    3 
"4363"   13.800          ( 6035594      , 8446242      )     No           3          1    2    3 
"4366"   13.800          ( 6035758      , 8446312      )     No           3          1    2    3 
"4393"   13.800          ( 6035662      , 8446084      )     No           3          1    2    3 
"4625"   13.800          ( 6034982      , 8449168      )     No           3          1    2    3 
"4626"   13.800          ( 6034983      , 8449170      )     No           3          1    2    3 
"4629"   13.800          ( 6035155      , 8449166      )     No           3          1    2    3 
"4627"   13.800          ( 6035103      , 8449374      )     No           3          1    2    3 
"4510"   13.800          ( 6033554      , 8450406      )     No           3          1    2    3 
"5024"   13.800          ( 6026915      , 8445352      )     No           3          1    2    3 
"4995"   13.800          ( 6027032      , 8445360      )     No           3          1    2    3 
"5021"   13.800          ( 6027085      , 8445135      )     No           3          1    2    3 
"5577"   13.800          ( 6032595      , 8458749      )     No           3          1    2    3 
"6185"   13.800          ( 6034182      , 8459119      )     No           1          1 
"3897"   13.800          ( 6040920      , 8462017      )     No           2          1    2 
"5424"   13.800          ( 6028686      , 8459298      )     No           2          1    3 
"5305"   13.800          ( 6027988      , 8458531      )     No           2          1    2 
"4694"   13.800          ( 6031777      , 8443271      )     No           3          1    2    3 
"4365"   13.800          ( 6035889      , 8446371      )     No           3          1    2    3 
"4392"   13.800          ( 6035711      , 8446022      )     No           3          1    2    3 
"4631"   13.800          ( 6035531      , 8449264      )     No           3          1    2    3 
"4611"   13.800          ( 6035103      , 8449377      )     No           3          1    2    3 
"4511"   13.800          ( 6033461      , 8450435      )     No           3          1    2    3 
"5023"   13.800          ( 6026812      , 8445309      )     No           3          1    2    3 
"4860"   13.800          ( 6027175      , 8445067      )     No           3          1    2    3 
"5579"   13.800          ( 6032569      , 8458877      )     No           3          1    2    3 
"6188"   13.800          ( 6034348      , 8459225      )     No           1          1 
"3896"   13.800          ( 6040929      , 8462084      )     No           2          1    2 
"4136"   13.800          ( 6028701      , 8459341      )     No           2          1    3 
"5304"   13.800          ( 6027942      , 8458551      )     No           2          1    2 
"4696"   13.800          ( 6031782      , 8443136      )     No           3          1    2    3 
"4364"   13.800          ( 6035914      , 8446436      )     No           3          1    2    3 
"4394"   13.800          ( 6035700      , 8445876      )     No           3          1    2    3 
"4637"   13.800          ( 6035781      , 8449334      )     No           3          1    2    3 
"4514"   13.800          ( 6033413      , 8450456      )     No           3          1    2    3 
"4997"   13.800          ( 6026689      , 8445263      )     No           3          1    2    3 
"4846"   13.800          ( 6027323      , 8444954      )     No           3          1    2    3 
"5578"   13.800          ( 6032540      , 8458987      )     No           3          1    2    3 
"6187"   13.800          ( 6034497      , 8459306      )     No           1          1 
"3895"   13.800          ( 6040941      , 8462187      )     No           2          1    2 
"4137"   13.800          ( 6028713      , 8459386      )     No           2          1    3 
"4140"   13.800          ( 6027895      , 8458571      )     No           2          1    2 
"4695"   13.800          ( 6031789      , 8443047      )     No           3          1    2    3 
"4353"   13.800          ( 6035929      , 8446552      )     No           3          1    2    3 
"6321"   13.800          ( 6035683      , 8445808      )     No           3          1    2    3 
"4659"   13.800          ( 6035471      , 8449095      )     No           2          1    2 
"4661"   13.800          ( 6035515      , 8449227      )     No           3          1    2    3 
"4660"   13.800          ( 6035508      , 8449233      )     No           3          1    2    3 
"4467"   13.800          ( 6035817      , 8449359      )     No           3          1    2    3 
"4636"   13.800          ( 6035817      , 8449323      )     No           3          1    2    3 
"4513"   13.800          ( 6033338      , 8450477      )     No           3          1    2    3 
"4996"   13.800          ( 6026557      , 8445215      )     No           3          1    2    3 
"4862"   13.800          ( 6026935      , 8444961      )     No           3          1    2    3 
"4844"   13.800          ( 6026997      , 8444989      )     No           3          1    2    3 
"4845"   13.800          ( 6027458      , 8444854      )     No           3          1    2    3 
"5581"   13.800          ( 6032512      , 8459102      )     No           3          1    2    3 
"5946"   13.800          ( 6034544      , 8459334      )     No           1          1 
"3894"   13.800          ( 6040921      , 8462291      )     No           2          1    2 
"5280"   13.800          ( 6028742      , 8459477      )     No           2          1    3 
"4141"   13.800          ( 6027850      , 8458591      )     No           2          1    2 
"4691"   13.800          ( 6031782      , 8442819      )     No           3          1    2    3 
"4354"   13.800          ( 6035874      , 8446668      )     No           3          1    2    3 
"4395"   13.800          ( 6035654      , 8445561      )     No           3          1    2    3 
"4658"   13.800          ( 6035440      , 8449001      )     No           2          1    2 
"4630"   13.800          ( 6035506      , 8449235      )     No           3          1    2    3 
"4635"   13.800          ( 6035820      , 8449322      )     No           3          1    2    3 
"4512"   13.800          ( 6033335      , 8450477      )     No           3          1    2    3 
"4999"   13.800          ( 6026468      , 8445180      )     No           3          1    2    3 
"4861"   13.800          ( 6026932      , 8444960      )     No           3          1    2    3 
"4843"   13.800          ( 6027574      , 8444767      )     No           3          1    2    3 
"5580"   13.800          ( 6032486      , 8459222      )     No           3          1    2    3 
"5945"   13.800          ( 6034648      , 8459387      )     No           1          1 
"3893"   13.800          ( 6040913      , 8462384      )     No           2          1    2 
"5427"   13.800          ( 6028740      , 8459585      )     No           2          1    3 
"5298"   13.800          ( 6027809      , 8458608      )     No           2          1    2 
"4835"   13.800          ( 6031780      , 8442698      )     No           3          1    2    3 
"4356"   13.800          ( 6035817      , 8446729      )     No           3          1    2    3 
"4187"   13.800          ( 6035871      , 8445839      )     No           3          1    2    3 
"6320"   13.800          ( 6035702      , 8445799      )     No           3          1    2    3 
"6312"   13.800          ( 6035632      , 8445415      )     No           3          1    2    3 
"4657"   13.800          ( 6035396      , 8448839      )     No           2          1    2 
"4469"   13.800          ( 6035890      , 8449413      )     No           3          1    2    3 
"4468"   13.800          ( 6036099      , 8449366      )     No           3          1    2    3 
"4998"   13.800          ( 6026345      , 8445138      )     No           3          1    2    3 
"4842"   13.800          ( 6027691      , 8444678      )     No           3          1    2    3 
"5582"   13.800          ( 6032449      , 8459369      )     No           3          1    2    3 
"5944"   13.800          ( 6034699      , 8459413      )     No           1          1 
"3892"   13.800          ( 6040897      , 8462433      )     No           2          1    2 
"5426"   13.800          ( 6028755      , 8459629      )     No           2          1    3 
"5300"   13.800          ( 6027776      , 8458653      )     No           2          1    2 
"4837"   13.800          ( 6031768      , 8442527      )     No           3          1    2    3 
"4361"   13.800          ( 6035761      , 8446791      )     No           3          1    2    3 
"4186"   13.800          ( 6035967      , 8445860      )     No           3          1    2    3 
"6311"   13.800          ( 6035627      , 8445372      )     No           3          1    2    3 
"4632"   13.800          ( 6035431      , 8448773      )     No           2          1    2 
"4452"   13.800          ( 6036088      , 8449415      )     No           3          1    2    3 
"4454"   13.800          ( 6036106      , 8449316      )     No           3          1    2    3 
"4455"   13.800          ( 6036185      , 8449344      )     No           3          1    2    3 
"5001"   13.800          ( 6026170      , 8445076      )     No           3          1    2    3 
"4850"   13.800          ( 6027779      , 8444612      )     No           3          1    2    3 
"5583"   13.800          ( 6032405      , 8459558      )     No           3          1    2    3 
"5943"   13.800          ( 6034778      , 8459453      )     No           1          1 
"3966"   13.800          ( 6040888      , 8462501      )     No           2          1    2 
"5279"   13.800          ( 6028813      , 8459854      )     No           2          1    3 
"5299"   13.800          ( 6027750      , 8458693      )     No           2          1    2 
"4836"   13.800          ( 6031723      , 8442388      )     No           3          1    2    3 
"4355"   13.800          ( 6035936      , 8446991      )     No           3          1    2    3 
"4358"   13.800          ( 6035960      , 8447019      )     No           3          1    2    3 
"4360"   13.800          ( 6035715      , 8446818      )     No           3          1    2    3 
"4185"   13.800          ( 6036039      , 8445862      )     No           3          1    2    3 
"6299"   13.800          ( 6035783      , 8445363      )     No           3          1    2    3 
"6310"   13.800          ( 6035659      , 8445406      )     No           3          1    2    3 
"4278"   13.800          ( 6035606      , 8445191      )     No           3          1    2    3 
"4634"   13.800          ( 6035425      , 8448634      )     No           2          1    2 
"4451"   13.800          ( 6036087      , 8449418      )     No           3          1    2    3 
"4453"   13.800          ( 6036106      , 8449313      )     No           3          1    2    3 
"4459"   13.800          ( 6036317      , 8449304      )     No           3          1    2    3 
"5000"   13.800          ( 6026044      , 8445028      )     No           3          1    2    3 
"4847"   13.800          ( 6027578      , 8444530      )     No           1          1 
"4848"   13.800          ( 6027669      , 8444652      )     No           3          1    2    3 
"4849"   13.800          ( 6027908      , 8444588      )     No           3          1    2    3 
"5584"   13.800          ( 6032492      , 8459748      )     No           3          1    2    3 
"6189"   13.800          ( 6034756      , 8459542      )     No           1          1 
"6190"   13.800          ( 6034719      , 8459467      )     No           1          1 
"5952"   13.800          ( 6035010      , 8459560      )     No           1          1 
"3965"   13.800          ( 6040940      , 8462626      )     No           2          1    2 
"5278"   13.800          ( 6028821      , 8459888      )     No           2          1    3 
"4139"   13.800          ( 6027719      , 8458739      )     No           2          1    2 
"4678"   13.800          ( 6031689      , 8442275      )     No           3          1    2    3 
"4357"   13.800          ( 6036012      , 8447056      )     No           3          1    2    3 
"4359"   13.800          ( 6035709      , 8446818      )     No           3          1    2    3 
"4184"   13.800          ( 6036054      , 8445862      )     No           3          1    2    3 
"6300"   13.800          ( 6036034      , 8445265      )     No           3          1    2    3 
"4426"   13.800          ( 6035541      , 8445053      )     No           3          1    2    3 
"4633"   13.800          ( 6035435      , 8448525      )     No           2          1    2 
"4458"   13.800          ( 6036305      , 8449360      )     No           3          1    2    3 
"4470"   13.800          ( 6036344      , 8449261      )     No           3          1    2    3 
"5003"   13.800          ( 6025902      , 8444971      )     No           3          1    2    3 
"4855"   13.800          ( 6027512      , 8444439      )     No           1          1 
"4852"   13.800          ( 6028067      , 8444564      )     No           3          1    2    3 
"5589"   13.800          ( 6032549      , 8459871      )     No           3          1    2    3 
"5942"   13.800          ( 6034750      , 8459552      )     No           1          1 
"5951"   13.800          ( 6035103      , 8459627      )     No           1          1 
"3890"   13.800          ( 6040988      , 8462643      )     No           2          1    2 
"3891"   13.800          ( 6040976      , 8462699      )     No           2          1    2 
"5286"   13.800          ( 6028823      , 8459913      )     No           2          1    3 
"5307"   13.800          ( 6027692      , 8458782      )     No           2          1    2 
"4839"   13.800          ( 6031494      , 8442129      )     No           3          1    2    3 
"4183"   13.800          ( 6036084      , 8445864      )     No           3          1    2    3 
"6301"   13.800          ( 6036144      , 8445239      )     No           3          1    2    3 
"4396"   13.800          ( 6035673      , 8445203      )     No           3          1    2    3 
"4398"   13.800          ( 6035754      , 8445218      )     No           3          1    2    3 
"4427"   13.800          ( 6035496      , 8444968      )     No           3          1    2    3 
"4612"   13.800          ( 6035443      , 8448463      )     No           2          1    2 
"4471"   13.800          ( 6036379      , 8449147      )     No           3          1    2    3 
"5002"   13.800          ( 6025780      , 8444920      )     No           3          1    2    3 
"4857"   13.800          ( 6027403      , 8444296      )     No           1          1 
"4851"   13.800          ( 6028089      , 8444561      )     No           3          1    2    3 
"5596"   13.800          ( 6032462      , 8459975      )     No           3          1    2    3 
"6084"   13.800          ( 6035239      , 8459718      )     No           1          1 
"3889"   13.800          ( 6041142      , 8462602      )     No           2          1    2 
"3887"   13.800          ( 6040993      , 8462755      )     No           2          1    2 
"5285"   13.800          ( 6028806      , 8459975      )     No           2          1    3 
"5306"   13.800          ( 6027576      , 8458925      )     No           2          1    2 
"4838"   13.800          ( 6031290      , 8441989      )     No           3          1    2    3 
"6302"   13.800          ( 6036233      , 8445186      )     No           2          1    3 
"4397"   13.800          ( 6035756      , 8445219      )     No           3          1    2    3 
"4429"   13.800          ( 6035396      , 8444768      )     No           3          1    2    3 
"4456"   13.800          ( 6036271      , 8449420      )     No           3          1    2    3 
"4457"   13.800          ( 6036272      , 8449417      )     No           3          1    2    3 
"4472"   13.800          ( 6036398      , 8449070      )     No           3          1    2    3 
"5005"   13.800          ( 6025678      , 8444886      )     No           3          1    2    3 
"4856"   13.800          ( 6027325      , 8444189      )     No           1          1 
"5597"   13.800          ( 6032382      , 8460069      )     No           3          1    2    3 
"5595"   13.800          ( 6032500      , 8460005      )     No           2          1    2 
"6086"   13.800          ( 6035333      , 8459795      )     No           1          1 
"3888"   13.800          ( 6041170      , 8462594      )     No           2          1    2 
"3886"   13.800          ( 6041006      , 8462867      )     No           2          1    2 
"4134"   13.800          ( 6028783      , 8460022      )     No           2          1    3 
"5309"   13.800          ( 6027498      , 8459024      )     No           2          1    2 
"4680"   13.800          ( 6031144      , 8441862      )     No           3          1    2    3 
"6303"   13.800          ( 6036314      , 8445070      )     No           2          1    3 
"4428"   13.800          ( 6035311      , 8444590      )     No           3          1    2    3 
"4474"   13.800          ( 6036430      , 8449000      )     No           3          1    2    3 
"5004"   13.800          ( 6025572      , 8444848      )     No           3          1    2    3 
"4859"   13.800          ( 6027264      , 8444102      )     No           1          1 
"4853"   13.800          ( 6028229      , 8444498      )     No           3          1    2    3 
"4854"   13.800          ( 6028157      , 8444536      )     No           3          1    2    3 
"5618"   13.800          ( 6032304      , 8460176      )     No           3          1    2    3 
"5955"   13.800          ( 6035394      , 8459589      )     No           1          1 
"5953"   13.800          ( 6035280      , 8459683      )     No           1          1 
"6085"   13.800          ( 6035510      , 8459948      )     No           1          1 
"3885"   13.800          ( 6041018      , 8462919      )     No           2          1    2 
"4133"   13.800          ( 6028763      , 8460069      )     No           2          1    3 
"5308"   13.800          ( 6027456      , 8459080      )     No           2          1    2 
"4679"   13.800          ( 6031054      , 8441835      )     No           3          1    2    3 
"6304"   13.800          ( 6036366      , 8444992      )     No           2          1    3 
"4425"   13.800          ( 6035248      , 8444472      )     No           3          1    2    3 
"4473"   13.800          ( 6036443      , 8448809      )     No           3          1    2    3 
"5007"   13.800          ( 6025434      , 8444804      )     No           3          1    2    3 
"4858"   13.800          ( 6027262      , 8444100      )     No           1          1 
"4841"   13.800          ( 6028232      , 8444497      )     No           3          1    2    3 
"5617"   13.800          ( 6032257      , 8460231      )     No           3          1    2    3 
"5599"   13.800          ( 6032689      , 8460165      )     No           2          1    2 
"5598"   13.800          ( 6032817      , 8460263      )     No           2          1    2 
"5954"   13.800          ( 6035460      , 8459532      )     No           1          1 
"6088"   13.800          ( 6035588      , 8460014      )     No           1          1 
"3884"   13.800          ( 6041030      , 8462973      )     No           2          1    2 
"3989"   13.800          ( 6028762      , 8460121      )     No           2          1    3 
"5312"   13.800          ( 6027384      , 8459183      )     No           2          1    2 
"4682"   13.800          ( 6030930      , 8441791      )     No           3          1    2    3 
"6305"   13.800          ( 6036597      , 8444804      )     No           2          1    3 
"4431"   13.800          ( 6035226      , 8444423      )     No           3          1    2    3 
"4460"   13.800          ( 6036457      , 8448615      )     No           3          1    2    3 
"5006"   13.800          ( 6025303      , 8444763      )     No           3          1    2    3 
"5619"   13.800          ( 6032195      , 8460310      )     No           3          1    2    3 
"5601"   13.800          ( 6032978      , 8460384      )     No           2          1    2 
"5957"   13.800          ( 6035526      , 8459475      )     No           1          1 
"6090"   13.800          ( 6035700      , 8460115      )     No           1          1 
