
-------------------
Convergence Report:
-------------------
"Bus.Node", "Error", "|V|","Vbase"
"898.3"            ,    0.00000,  7.84590E+0003,  7.96743E+0003
"898.4"            ,    0.00000,  5.66247E-0002,  7.96743E+0003
"1553.1"           ,    0.00000,  7.84333E+0003,  7.96743E+0003
"1553.2"           ,    0.00000,  7.83706E+0003,  7.96743E+0003
"1553.3"           ,    0.00000,  7.84008E+0003,  7.96743E+0003
"1475.1"           ,    0.00000,  7.84382E+0003,  7.96743E+0003
"1475.2"           ,    0.00000,  7.83762E+0003,  7.96743E+0003
"1475.3"           ,    0.00000,  7.84045E+0003,  7.96743E+0003
"1526.1"           ,    0.00000,  7.84386E+0003,  7.96743E+0003
"1526.2"           ,    0.00000,  7.83767E+0003,  7.96743E+0003
"1526.3"           ,    0.00000,  7.84049E+0003,  7.96743E+0003
"3194.1"           ,    0.00000,  7.87673E+0003,  7.96743E+0003
"3194.2"           ,    0.00000,  7.86995E+0003,  7.96743E+0003
"3194.3"           ,    0.00000,  7.87302E+0003,  7.96743E+0003
"2190.1"           ,    0.00000,  7.89203E+0003,  7.96743E+0003
"2190.2"           ,    0.00000,  7.88507E+0003,  7.96743E+0003
"2190.3"           ,    0.00000,  7.88563E+0003,  7.96743E+0003
"317.1"            ,    0.00000,  7.87990E+0003,  7.96743E+0003
"317.2"            ,    0.00000,  7.86322E+0003,  7.96743E+0003
"317.3"            ,    0.00000,  7.87572E+0003,  7.96743E+0003
"894.1"            ,    0.00000,  7.85809E+0003,  7.96743E+0003
"894.2"            ,    0.00000,  7.85270E+0003,  7.96743E+0003
"894.3"            ,    0.00000,  7.84699E+0003,  7.96743E+0003
"887.1"            ,    0.00000,  7.85809E+0003,  7.96743E+0003
"887.2"            ,    0.00000,  7.85270E+0003,  7.96743E+0003
"887.3"            ,    0.00000,  7.84699E+0003,  7.96743E+0003
"887.4"            ,    0.00000,  1.37372E+0000,  7.96743E+0003
"858.1"            ,    0.00000,  7.85660E+0003,  7.96743E+0003
"858.2"            ,    0.00000,  7.85120E+0003,  7.96743E+0003
"858.3"            ,    0.00000,  7.84551E+0003,  7.96743E+0003
"858.4"            ,    0.00000,  5.44077E-0003,  7.96743E+0003
"905.1"            ,    0.00000,  7.85714E+0003,  7.96743E+0003
"905.2"            ,    0.00000,  7.85172E+0003,  7.96743E+0003
"905.3"            ,    0.00000,  7.84589E+0003,  7.96743E+0003
"905.4"            ,    0.00000,  5.57021E-0002,  7.96743E+0003
"1554.1"           ,    0.00000,  7.84306E+0003,  7.96743E+0003
"1554.2"           ,    0.00000,  7.83675E+0003,  7.96743E+0003
"1554.3"           ,    0.00000,  7.83986E+0003,  7.96743E+0003
"1526.4"           ,    0.00000,  8.69672E-0001,  7.96743E+0003
"1525.1"           ,    0.00000,  7.84386E+0003,  7.96743E+0003
"1525.2"           ,    0.00000,  7.83766E+0003,  7.96743E+0003
"1525.3"           ,    0.00000,  7.84049E+0003,  7.96743E+0003
"1525.4"           ,    0.00000,  8.69695E-0001,  7.96743E+0003
"3193.1"           ,    0.00000,  7.87669E+0003,  7.96743E+0003
"3193.2"           ,    0.00000,  7.86991E+0003,  7.96743E+0003
"3193.3"           ,    0.00000,  7.87299E+0003,  7.96743E+0003
"2189.1"           ,    0.00000,  7.89203E+0003,  7.96743E+0003
"2189.2"           ,    0.00000,  7.88507E+0003,  7.96743E+0003
"2189.3"           ,    0.00000,  7.88563E+0003,  7.96743E+0003
"322.1"            ,    0.00000,  7.87984E+0003,  7.96743E+0003
"322.2"            ,    0.00000,  7.86313E+0003,  7.96743E+0003
"322.3"            ,    0.00000,  7.87566E+0003,  7.96743E+0003
"316.1"            ,    0.00000,  7.87990E+0003,  7.96743E+0003
"316.2"            ,    0.00000,  7.86322E+0003,  7.96743E+0003
"316.3"            ,    0.00000,  7.87572E+0003,  7.96743E+0003
"61.1"             ,    0.00000,  7.87990E+0003,  7.96743E+0003
"61.2"             ,    0.00000,  7.86321E+0003,  7.96743E+0003
"61.3"             ,    0.00000,  7.87571E+0003,  7.96743E+0003
"895.1"            ,    0.00000,  7.85809E+0003,  7.96743E+0003
"895.2"            ,    0.00000,  7.85270E+0003,  7.96743E+0003
"895.3"            ,    0.00000,  7.84699E+0003,  7.96743E+0003
"859.1"            ,    0.00000,  7.85643E+0003,  7.96743E+0003
"859.2"            ,    0.00000,  7.85105E+0003,  7.96743E+0003
"859.3"            ,    0.00000,  7.84537E+0003,  7.96743E+0003
"859.4"            ,    0.00000,  9.74805E-0003,  7.96743E+0003
"904.1"            ,    0.00000,  7.85713E+0003,  7.96743E+0003
"904.2"            ,    0.00000,  7.85170E+0003,  7.96743E+0003
"904.3"            ,    0.00000,  7.84588E+0003,  7.96743E+0003
"904.4"            ,    0.00000,  5.59893E-0002,  7.96743E+0003
"899.1"            ,    0.00000,  7.85715E+0003,  7.96743E+0003
"899.2"            ,    0.00000,  7.85171E+0003,  7.96743E+0003
"899.3"            ,    0.00000,  7.84588E+0003,  7.96743E+0003
"899.4"            ,    0.00000,  4.83313E-0002,  7.96743E+0003
"1557.1"           ,    0.00000,  7.84289E+0003,  7.96743E+0003
"1557.2"           ,    0.00000,  7.83657E+0003,  7.96743E+0003
"1557.3"           ,    0.00000,  7.83973E+0003,  7.96743E+0003
"1471.1"           ,    0.00000,  7.84375E+0003,  7.96743E+0003
"1471.2"           ,    0.00000,  7.83755E+0003,  7.96743E+0003
"1471.3"           ,    0.00000,  7.84038E+0003,  7.96743E+0003
"1524.1"           ,    0.00000,  7.84385E+0003,  7.96743E+0003
"1524.2"           ,    0.00000,  7.83766E+0003,  7.96743E+0003
"1524.3"           ,    0.00000,  7.84048E+0003,  7.96743E+0003
"1524.4"           ,    0.00000,  8.69716E-0001,  7.96743E+0003
"3192.1"           ,    0.00000,  7.87668E+0003,  7.96743E+0003
"3192.2"           ,    0.00000,  7.86991E+0003,  7.96743E+0003
"3192.3"           ,    0.00000,  7.87298E+0003,  7.96743E+0003
"2188.1"           ,    0.00000,  7.89203E+0003,  7.96743E+0003
"2188.2"           ,    0.00000,  7.88507E+0003,  7.96743E+0003
"2188.3"           ,    0.00000,  7.88563E+0003,  7.96743E+0003
"324.1"            ,    0.00000,  7.87980E+0003,  7.96743E+0003
"324.2"            ,    0.00000,  7.86309E+0003,  7.96743E+0003
"324.3"            ,    0.00000,  7.87563E+0003,  7.96743E+0003
"315.1"            ,    0.00000,  7.87990E+0003,  7.96743E+0003
"315.2"            ,    0.00000,  7.86322E+0003,  7.96743E+0003
"315.3"            ,    0.00000,  7.87572E+0003,  7.96743E+0003
"62.1"             ,    0.00000,  7.87987E+0003,  7.96743E+0003
"62.2"             ,    0.00000,  7.86315E+0003,  7.96743E+0003
"62.3"             ,    0.00000,  7.87570E+0003,  7.96743E+0003
"896.1"            ,    0.00000,  7.85809E+0003,  7.96743E+0003
"896.2"            ,    0.00000,  7.85270E+0003,  7.96743E+0003
"896.3"            ,    0.00000,  7.84699E+0003,  7.96743E+0003
"860.1"            ,    0.00000,  7.85635E+0003,  7.96743E+0003
"860.2"            ,    0.00000,  7.85098E+0003,  7.96743E+0003
"860.3"            ,    0.00000,  7.84531E+0003,  7.96743E+0003
"860.4"            ,    0.00000,  1.17430E-0002,  7.96743E+0003
"900.1"            ,    0.00000,  7.85716E+0003,  7.96743E+0003
"900.2"            ,    0.00000,  7.85171E+0003,  7.96743E+0003
"900.3"            ,    0.00000,  7.84587E+0003,  7.96743E+0003
"900.4"            ,    0.00000,  3.96969E-0002,  7.96743E+0003
"1561.1"           ,    0.00000,  7.84289E+0003,  7.96743E+0003
"1561.2"           ,    0.00000,  7.83657E+0003,  7.96743E+0003
"1561.3"           ,    0.00000,  7.83973E+0003,  7.96743E+0003
"1556.1"           ,    0.00000,  7.84265E+0003,  7.96743E+0003
"1556.2"           ,    0.00000,  7.83629E+0003,  7.96743E+0003
"1556.3"           ,    0.00000,  7.83953E+0003,  7.96743E+0003
"1470.1"           ,    0.00000,  7.84368E+0003,  7.96743E+0003
"1470.2"           ,    0.00000,  7.83748E+0003,  7.96743E+0003
"1470.3"           ,    0.00000,  7.84031E+0003,  7.96743E+0003
"2187.1"           ,    0.00000,  7.89203E+0003,  7.96743E+0003
"2187.2"           ,    0.00000,  7.88507E+0003,  7.96743E+0003
"2187.3"           ,    0.00000,  7.88563E+0003,  7.96743E+0003
"323.1"            ,    0.00000,  7.87980E+0003,  7.96743E+0003
"323.2"            ,    0.00000,  7.86309E+0003,  7.96743E+0003
"323.3"            ,    0.00000,  7.87563E+0003,  7.96743E+0003
"323.4"            ,    0.00000,  7.74748E+0003,  7.96743E+0003
"324.4"            ,    0.00000,  7.74748E+0003,  7.96743E+0003
"321.1"            ,    0.00000,  7.87978E+0003,  7.96743E+0003
"321.2"            ,    0.00000,  7.86306E+0003,  7.96743E+0003
"321.3"            ,    0.00000,  7.87561E+0003,  7.96743E+0003
"63.1"             ,    0.00000,  7.87987E+0003,  7.96743E+0003
"63.2"             ,    0.00000,  7.86314E+0003,  7.96743E+0003
"63.3"             ,    0.00000,  7.87570E+0003,  7.96743E+0003
"853.1"            ,    0.00000,  7.85626E+0003,  7.96743E+0003
"853.2"            ,    0.00000,  7.85091E+0003,  7.96743E+0003
"853.3"            ,    0.00000,  7.84524E+0003,  7.96743E+0003
"853.4"            ,    0.00000,  1.40389E-0002,  7.96743E+0003
"516.1"            ,    0.00000,  7.85698E+0003,  7.96743E+0003
"516.2"            ,    0.00000,  7.85155E+0003,  7.96743E+0003
"516.3"            ,    0.00000,  7.84573E+0003,  7.96743E+0003
"906.1"            ,    0.00000,  7.85717E+0003,  7.96743E+0003
"906.2"            ,    0.00000,  7.85170E+0003,  7.96743E+0003
"906.3"            ,    0.00000,  7.84587E+0003,  7.96743E+0003
"906.4"            ,    0.00000,  3.61168E-0002,  7.96743E+0003
"1555.1"           ,    0.00000,  7.84255E+0003,  7.96743E+0003
"1555.2"           ,    0.00000,  7.83619E+0003,  7.96743E+0003
"1555.3"           ,    0.00000,  7.83945E+0003,  7.96743E+0003
"1469.1"           ,    0.00000,  7.84361E+0003,  7.96743E+0003
"1469.2"           ,    0.00000,  7.83742E+0003,  7.96743E+0003
"1469.3"           ,    0.00000,  7.84024E+0003,  7.96743E+0003
"2186.1"           ,    0.00000,  7.89203E+0003,  7.96743E+0003
"2186.2"           ,    0.00000,  7.88507E+0003,  7.96743E+0003
"2186.3"           ,    0.00000,  7.88563E+0003,  7.96743E+0003
"320.1"            ,    0.00000,  7.87977E+0003,  7.96743E+0003
"320.2"            ,    0.00000,  7.86305E+0003,  7.96743E+0003
"320.3"            ,    0.00000,  7.87560E+0003,  7.96743E+0003
"64.1"             ,    0.00000,  7.87986E+0003,  7.96743E+0003
"64.2"             ,    0.00000,  7.86311E+0003,  7.96743E+0003
"64.3"             ,    0.00000,  7.87569E+0003,  7.96743E+0003
"852.1"            ,    0.00000,  7.85565E+0003,  7.96743E+0003
"852.2"            ,    0.00000,  7.85038E+0003,  7.96743E+0003
"852.3"            ,    0.00000,  7.84476E+0003,  7.96743E+0003
"852.4"            ,    0.00000,  2.96672E-0002,  7.96743E+0003
"515.1"            ,    0.00000,  7.85697E+0003,  7.96743E+0003
"515.2"            ,    0.00000,  7.85155E+0003,  7.96743E+0003
"515.3"            ,    0.00000,  7.84573E+0003,  7.96743E+0003
"908.1"            ,    0.00000,  7.85718E+0003,  7.96743E+0003
"908.2"            ,    0.00000,  7.85170E+0003,  7.96743E+0003
"908.3"            ,    0.00000,  7.84585E+0003,  7.96743E+0003
"908.4"            ,    0.00000,  2.64295E-0002,  7.96743E+0003
"1559.1"           ,    0.00000,  7.84290E+0003,  7.96743E+0003
"1559.2"           ,    0.00000,  7.83657E+0003,  7.96743E+0003
"1559.3"           ,    0.00000,  7.83973E+0003,  7.96743E+0003
"1559.4"           ,    0.00000,  7.61507E+0003,  7.96743E+0003
"1561.4"           ,    0.00000,  7.61507E+0003,  7.96743E+0003
"1575.1"           ,    0.00000,  7.84235E+0003,  7.96743E+0003
"1575.2"           ,    0.00000,  7.83596E+0003,  7.96743E+0003
"1575.3"           ,    0.00000,  7.83929E+0003,  7.96743E+0003
"1455.1"           ,    0.00000,  7.84357E+0003,  7.96743E+0003
"1455.2"           ,    0.00000,  7.83738E+0003,  7.96743E+0003
"1455.3"           ,    0.00000,  7.84020E+0003,  7.96743E+0003
"329.1"            ,    0.00000,  7.87976E+0003,  7.96743E+0003
"329.2"            ,    0.00000,  7.86303E+0003,  7.96743E+0003
"329.3"            ,    0.00000,  7.87559E+0003,  7.96743E+0003
"85.1"             ,    0.00000,  7.87985E+0003,  7.96743E+0003
"85.2"             ,    0.00000,  7.86309E+0003,  7.96743E+0003
"85.3"             ,    0.00000,  7.87569E+0003,  7.96743E+0003
"851.1"            ,    0.00000,  7.85512E+0003,  7.96743E+0003
"851.2"            ,    0.00000,  7.84993E+0003,  7.96743E+0003
"851.3"            ,    0.00000,  7.84435E+0003,  7.96743E+0003
"851.4"            ,    0.00000,  4.30192E-0002,  7.96743E+0003
"907.1"            ,    0.00000,  7.85718E+0003,  7.96743E+0003
"907.2"            ,    0.00000,  7.85170E+0003,  7.96743E+0003
"907.3"            ,    0.00000,  7.84585E+0003,  7.96743E+0003
"907.4"            ,    0.00000,  2.19017E-0002,  7.96743E+0003
"1558.1"           ,    0.00000,  7.84290E+0003,  7.96743E+0003
"1558.2"           ,    0.00000,  7.83658E+0003,  7.96743E+0003
"1558.3"           ,    0.00000,  7.83974E+0003,  7.96743E+0003
"1558.4"           ,    0.00000,  7.61507E+0003,  7.96743E+0003
"1575.4"           ,    0.00000,  5.71199E-0004,  7.96743E+0003
"1574.1"           ,    0.00000,  7.84235E+0003,  7.96743E+0003
"1574.2"           ,    0.00000,  7.83597E+0003,  7.96743E+0003
"1574.3"           ,    0.00000,  7.83929E+0003,  7.96743E+0003
"1585.1"           ,    0.00000,  7.84225E+0003,  7.96743E+0003
"1585.2"           ,    0.00000,  7.83585E+0003,  7.96743E+0003
"1585.3"           ,    0.00000,  7.83920E+0003,  7.96743E+0003
"1478.1"           ,    0.00000,  7.84354E+0003,  7.96743E+0003
"1478.2"           ,    0.00000,  7.83735E+0003,  7.96743E+0003
"1478.3"           ,    0.00000,  7.84017E+0003,  7.96743E+0003
"1454.1"           ,    0.00000,  7.84354E+0003,  7.96743E+0003
"1454.2"           ,    0.00000,  7.83735E+0003,  7.96743E+0003
"1454.3"           ,    0.00000,  7.84017E+0003,  7.96743E+0003
"2936.1"           ,    0.00000,  7.87668E+0003,  7.96743E+0003
"2936.2"           ,    0.00000,  7.86991E+0003,  7.96743E+0003
"2936.3"           ,    0.00000,  7.87298E+0003,  7.96743E+0003
"3201.1"           ,    0.00000,  7.87649E+0003,  7.96743E+0003
"3201.2"           ,    0.00000,  7.86972E+0003,  7.96743E+0003
"3201.3"           ,    0.00000,  7.87279E+0003,  7.96743E+0003
"331.1"            ,    0.00000,  7.87975E+0003,  7.96743E+0003
"331.2"            ,    0.00000,  7.86302E+0003,  7.96743E+0003
"331.3"            ,    0.00000,  7.87559E+0003,  7.96743E+0003
"328.1"            ,    0.00000,  7.87976E+0003,  7.96743E+0003
"328.2"            ,    0.00000,  7.86303E+0003,  7.96743E+0003
"328.3"            ,    0.00000,  7.87559E+0003,  7.96743E+0003
"84.1"             ,    0.00000,  7.87985E+0003,  7.96743E+0003
"84.2"             ,    0.00000,  7.86309E+0003,  7.96743E+0003
"84.3"             ,    0.00000,  7.87569E+0003,  7.96743E+0003
"83.1"             ,    0.00000,  7.87985E+0003,  7.96743E+0003
"83.2"             ,    0.00000,  7.86309E+0003,  7.96743E+0003
"83.3"             ,    0.00000,  7.87569E+0003,  7.96743E+0003
"848.1"            ,    0.00000,  7.85510E+0003,  7.96743E+0003
"848.2"            ,    0.00000,  7.84992E+0003,  7.96743E+0003
"848.3"            ,    0.00000,  7.84433E+0003,  7.96743E+0003
"848.4"            ,    0.00000,  4.32376E-0002,  7.96743E+0003
"847.1"            ,    0.00000,  7.85498E+0003,  7.96743E+0003
"847.2"            ,    0.00000,  7.84980E+0003,  7.96743E+0003
"847.3"            ,    0.00000,  7.84422E+0003,  7.96743E+0003
"847.4"            ,    0.00000,  4.46799E-0002,  7.96743E+0003
"910.1"            ,    0.00000,  7.85719E+0003,  7.96743E+0003
"910.2"            ,    0.00000,  7.85169E+0003,  7.96743E+0003
"910.3"            ,    0.00000,  7.84584E+0003,  7.96743E+0003
"910.4"            ,    0.00000,  1.57945E-0002,  7.96743E+0003
"1548.1"           ,    0.00000,  7.84290E+0003,  7.96743E+0003
"1548.2"           ,    0.00000,  7.83658E+0003,  7.96743E+0003
"1548.3"           ,    0.00000,  7.83974E+0003,  7.96743E+0003
"1548.4"           ,    0.00000,  7.61507E+0003,  7.96743E+0003
"1547.1"           ,    0.00000,  7.84290E+0003,  7.96743E+0003
"1547.2"           ,    0.00000,  7.83657E+0003,  7.96743E+0003
"1547.3"           ,    0.00000,  7.83973E+0003,  7.96743E+0003
"1547.4"           ,    0.00000,  7.61507E+0003,  7.96743E+0003
"3200.1"           ,    0.00000,  7.87630E+0003,  7.96743E+0003
"3200.2"           ,    0.00000,  7.86953E+0003,  7.96743E+0003
"3200.3"           ,    0.00000,  7.87260E+0003,  7.96743E+0003
"3199.2"           ,    0.00000,  7.86972E+0003,  7.96743E+0003
"3201.4"           ,    0.00000,  1.11075E-0004,  7.96743E+0003
"3198.2"           ,    0.00000,  7.86972E+0003,  7.96743E+0003
"3197.1"           ,    0.00000,  7.87649E+0003,  7.96743E+0003
"330.2"            ,    0.00000,  7.86301E+0003,  7.96743E+0003
"330.3"            ,    0.00000,  7.87559E+0003,  7.96743E+0003
"331.4"            ,    0.00000,  1.44032E-0003,  7.96743E+0003
"333.1"            ,    0.00000,  7.87974E+0003,  7.96743E+0003
"333.2"            ,    0.00000,  7.86301E+0003,  7.96743E+0003
"333.3"            ,    0.00000,  7.87558E+0003,  7.96743E+0003
"327.1"            ,    0.00000,  7.87975E+0003,  7.96743E+0003
"327.2"            ,    0.00000,  7.86302E+0003,  7.96743E+0003
"327.3"            ,    0.00000,  7.87558E+0003,  7.96743E+0003
"327.4"            ,    0.00000,  5.54006E+0000,  7.96743E+0003
"328.4"            ,    0.00000,  5.54008E+0000,  7.96743E+0003
"82.1"             ,    0.00000,  7.87985E+0003,  7.96743E+0003
"82.2"             ,    0.00000,  7.86308E+0003,  7.96743E+0003
"82.3"             ,    0.00000,  7.87569E+0003,  7.96743E+0003
"842.1"            ,    0.00000,  7.85509E+0003,  7.96743E+0003
"842.2"            ,    0.00000,  7.84991E+0003,  7.96743E+0003
"842.3"            ,    0.00000,  7.84432E+0003,  7.96743E+0003
"842.4"            ,    0.00000,  4.33594E-0002,  7.96743E+0003
"846.1"            ,    0.00000,  7.85477E+0003,  7.96743E+0003
"846.2"            ,    0.00000,  7.84959E+0003,  7.96743E+0003
"846.3"            ,    0.00000,  7.84401E+0003,  7.96743E+0003
"911.1"            ,    0.00000,  7.85721E+0003,  7.96743E+0003
"911.2"            ,    0.00000,  7.85168E+0003,  7.96743E+0003
"911.3"            ,    0.00000,  7.84582E+0003,  7.96743E+0003
"911.4"            ,    0.00000,  2.10593E-0003,  7.96743E+0003
"1539.1"           ,    0.00000,  7.84290E+0003,  7.96743E+0003
"1539.2"           ,    0.00000,  7.83657E+0003,  7.96743E+0003
"1539.3"           ,    0.00000,  7.83973E+0003,  7.96743E+0003
"1539.4"           ,    0.00000,  7.61507E+0003,  7.96743E+0003
"1538.1"           ,    0.00000,  7.84290E+0003,  7.96743E+0003
"1538.2"           ,    0.00000,  7.83657E+0003,  7.96743E+0003
"1538.3"           ,    0.00000,  7.83973E+0003,  7.96743E+0003
"1538.4"           ,    0.00000,  7.61507E+0003,  7.96743E+0003
"1583.1"           ,    0.00000,  7.84215E+0003,  7.96743E+0003
"1583.2"           ,    0.00000,  7.83574E+0003,  7.96743E+0003
"1583.3"           ,    0.00000,  7.83912E+0003,  7.96743E+0003
"1476.1"           ,    0.00000,  7.84353E+0003,  7.96743E+0003
"1476.2"           ,    0.00000,  7.83733E+0003,  7.96743E+0003
"1476.3"           ,    0.00000,  7.84016E+0003,  7.96743E+0003
"1447.1"           ,    0.00000,  7.84350E+0003,  7.96743E+0003
"1447.2"           ,    0.00000,  7.83731E+0003,  7.96743E+0003
"1447.3"           ,    0.00000,  7.84013E+0003,  7.96743E+0003
"3202.1"           ,    0.00000,  7.87618E+0003,  7.96743E+0003
"3202.2"           ,    0.00000,  7.86941E+0003,  7.96743E+0003
"3202.3"           ,    0.00000,  7.87247E+0003,  7.96743E+0003
"3196.1"           ,    0.00000,  7.87649E+0003,  7.96743E+0003
"318.1"            ,    0.00000,  7.87984E+0003,  7.96743E+0003
"318.2"            ,    0.00000,  7.86306E+0003,  7.96743E+0003
"318.3"            ,    0.00000,  7.87569E+0003,  7.96743E+0003
"840.1"            ,    0.00000,  7.85508E+0003,  7.96743E+0003
"840.2"            ,    0.00000,  7.84990E+0003,  7.96743E+0003
"840.3"            ,    0.00000,  7.84431E+0003,  7.96743E+0003
"840.4"            ,    0.00000,  4.34761E-0002,  7.96743E+0003
"839.1"            ,    0.00000,  7.85509E+0003,  7.96743E+0003
"839.2"            ,    0.00000,  7.84991E+0003,  7.96743E+0003
"839.3"            ,    0.00000,  7.84432E+0003,  7.96743E+0003
"839.4"            ,    0.00000,  4.33764E-0002,  7.96743E+0003
"834.1"            ,    0.00000,  7.85454E+0003,  7.96743E+0003
"834.2"            ,    0.00000,  7.84936E+0003,  7.96743E+0003
"834.3"            ,    0.00000,  7.84378E+0003,  7.96743E+0003
"912.1"            ,    0.00000,  7.85721E+0003,  7.96743E+0003
"912.2"            ,    0.00000,  7.85168E+0003,  7.96743E+0003
"912.3"            ,    0.00000,  7.84582E+0003,  7.96743E+0003
"912.4"            ,    0.00000,  2.10587E-0003,  7.96743E+0003
"909.2"            ,    0.00000,  7.85168E+0003,  7.96743E+0003
"909.3"            ,    0.00000,  7.84581E+0003,  7.96743E+0003
"1535.1"           ,    0.00000,  7.84289E+0003,  7.96743E+0003
"1535.2"           ,    0.00000,  7.83657E+0003,  7.96743E+0003
"1535.3"           ,    0.00000,  7.83973E+0003,  7.96743E+0003
"1535.4"           ,    0.00000,  7.61507E+0003,  7.96743E+0003
"1543.1"           ,    0.00000,  7.84290E+0003,  7.96743E+0003
"1543.2"           ,    0.00000,  7.83657E+0003,  7.96743E+0003
"1543.3"           ,    0.00000,  7.83973E+0003,  7.96743E+0003
"1543.4"           ,    0.00000,  7.61507E+0003,  7.96743E+0003
"1599.1"           ,    0.00000,  7.84198E+0003,  7.96743E+0003
"1599.2"           ,    0.00000,  7.83553E+0003,  7.96743E+0003
"1599.3"           ,    0.00000,  7.83897E+0003,  7.96743E+0003
"1507.1"           ,    0.00000,  7.84350E+0003,  7.96743E+0003
"1507.2"           ,    0.00000,  7.83731E+0003,  7.96743E+0003
"1507.3"           ,    0.00000,  7.84013E+0003,  7.96743E+0003
"1446.1"           ,    0.00000,  7.84345E+0003,  7.96743E+0003
"1446.2"           ,    0.00000,  7.83725E+0003,  7.96743E+0003
"1446.3"           ,    0.00000,  7.84008E+0003,  7.96743E+0003
"3203.1"           ,    0.00000,  7.87601E+0003,  7.96743E+0003
"3203.2"           ,    0.00000,  7.86924E+0003,  7.96743E+0003
"3203.3"           ,    0.00000,  7.87230E+0003,  7.96743E+0003
"334.1"            ,    0.00000,  7.87974E+0003,  7.96743E+0003
"334.2"            ,    0.00000,  7.86300E+0003,  7.96743E+0003
"334.3"            ,    0.00000,  7.87557E+0003,  7.96743E+0003
"319.1"            ,    0.00000,  7.87984E+0003,  7.96743E+0003
"319.2"            ,    0.00000,  7.86304E+0003,  7.96743E+0003
"319.3"            ,    0.00000,  7.87569E+0003,  7.96743E+0003
"830.1"            ,    0.00000,  7.85508E+0003,  7.96743E+0003
"830.2"            ,    0.00000,  7.84990E+0003,  7.96743E+0003
"830.3"            ,    0.00000,  7.84431E+0003,  7.96743E+0003
"830.4"            ,    0.00000,  4.34887E-0002,  7.96743E+0003
"838.1"            ,    0.00000,  7.85509E+0003,  7.96743E+0003
"838.2"            ,    0.00000,  7.84991E+0003,  7.96743E+0003
"838.3"            ,    0.00000,  7.84432E+0003,  7.96743E+0003
"838.4"            ,    0.00000,  4.33764E-0002,  7.96743E+0003
"581.1"            ,    0.00000,  7.85509E+0003,  7.96743E+0003
"581.2"            ,    0.00000,  7.84991E+0003,  7.96743E+0003
"581.3"            ,    0.00000,  7.84432E+0003,  7.96743E+0003
"581.4"            ,    0.00000,  4.33819E-0002,  7.96743E+0003
"835.1"            ,    0.00000,  7.85429E+0003,  7.96743E+0003
"835.2"            ,    0.00000,  7.84911E+0003,  7.96743E+0003
"835.3"            ,    0.00000,  7.84353E+0003,  7.96743E+0003
"913.1"            ,    0.00000,  7.85721E+0003,  7.96743E+0003
"913.2"            ,    0.00000,  7.85168E+0003,  7.96743E+0003
"913.3"            ,    0.00000,  7.84582E+0003,  7.96743E+0003
"913.4"            ,    0.00000,  2.10576E-0003,  7.96743E+0003
"1541.1"           ,    0.00000,  7.84289E+0003,  7.96743E+0003
"1541.2"           ,    0.00000,  7.83657E+0003,  7.96743E+0003
"1541.3"           ,    0.00000,  7.83973E+0003,  7.96743E+0003
"1541.4"           ,    0.00000,  7.61507E+0003,  7.96743E+0003
"1534.1"           ,    0.00000,  7.84289E+0003,  7.96743E+0003
"1534.2"           ,    0.00000,  7.83657E+0003,  7.96743E+0003
"1534.3"           ,    0.00000,  7.83973E+0003,  7.96743E+0003
"1534.4"           ,    0.00000,  7.61507E+0003,  7.96743E+0003
"1542.1"           ,    0.00000,  7.84290E+0003,  7.96743E+0003
"1542.2"           ,    0.00000,  7.83657E+0003,  7.96743E+0003
"1542.3"           ,    0.00000,  7.83973E+0003,  7.96743E+0003
"1542.4"           ,    0.00000,  7.61507E+0003,  7.96743E+0003
"1598.1"           ,    0.00000,  7.84196E+0003,  7.96743E+0003
"1598.2"           ,    0.00000,  7.83551E+0003,  7.96743E+0003
"1598.3"           ,    0.00000,  7.83896E+0003,  7.96743E+0003
"1597.1"           ,    0.00000,  7.84199E+0003,  7.96743E+0003
"1597.2"           ,    0.00000,  7.83552E+0003,  7.96743E+0003
"1597.3"           ,    0.00000,  7.83895E+0003,  7.96743E+0003
"1597.4"           ,    0.00000,  9.92495E-0001,  7.96743E+0003
"1599.4"           ,    0.00000,  1.00441E+0000,  7.96743E+0003
"1138.1"           ,    0.00000,  7.84191E+0003,  7.96743E+0003
"1138.2"           ,    0.00000,  7.83545E+0003,  7.96743E+0003
"1138.3"           ,    0.00000,  7.83892E+0003,  7.96743E+0003
"1506.1"           ,    0.00000,  7.84350E+0003,  7.96743E+0003
"1506.2"           ,    0.00000,  7.83730E+0003,  7.96743E+0003
"1506.3"           ,    0.00000,  7.84013E+0003,  7.96743E+0003
"1506.4"           ,    0.00000,  8.78341E-0001,  7.96743E+0003
"1507.4"           ,    0.00000,  8.78318E-0001,  7.96743E+0003
"1430.1"           ,    0.00000,  7.84343E+0003,  7.96743E+0003
"1430.2"           ,    0.00000,  7.83724E+0003,  7.96743E+0003
"1430.3"           ,    0.00000,  7.84006E+0003,  7.96743E+0003
"1430.4"           ,    0.00000,  8.90169E-0001,  7.96743E+0003
"1446.4"           ,    0.00000,  8.90102E-0001,  7.96743E+0003
"1429.1"           ,    0.00000,  7.84345E+0003,  7.96743E+0003
"1429.2"           ,    0.00000,  7.83725E+0003,  7.96743E+0003
"1429.3"           ,    0.00000,  7.84008E+0003,  7.96743E+0003
"3208.1"           ,    0.00000,  7.87587E+0003,  7.96743E+0003
